"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
          0,           0,         982,      -2.063971331,       1.299401255,       1.584527511,       3.310320956,       1.718516614,       4.050076487
          0,           0,         983,       -2.06499678,       1.299735562,       1.584961435,       3.309912926,       1.718853006,        4.04982661
          0,           0,         984,      -2.066117736,       1.300068104,       1.585372954,       3.309400161,        1.71862134,        4.04977173
          0,           0,         985,      -2.067270598,       1.300371723,       1.585772621,       3.308891116,        1.71835401,       4.049721481
          0,           0,         986,      -2.068373546,       1.300668982,       1.586165857,       3.308510479,       1.718321144,       4.049834813
          0,           0,         987,      -2.069527531,       1.300983902,       1.586561964,       3.308087962,       1.718773499,          4.049878
          0,           0,         988,      -2.070732872,       1.301280666,       1.586960942,       3.307606125,       1.718706956,       4.050193399
          0,           0,         989,       -2.07173294,       1.301624993,       1.587384361,       3.307501371,        1.71870763,        4.05042433
          0,           0,         990,      -2.072972041,       1.301942874,        1.58779878,       3.307031087,       1.718319709,       4.050095493
          0,           0,         991,      -2.073924371,        1.30227861,       1.588229302,       3.307044184,       1.718141669,         4.0496327
          0,           0,         992,      -2.075058059,       1.302597959,       1.588634735,       3.306797629,       1.717386953,       4.049339869
          0,           0,         993,      -2.076101672,       1.302903193,       1.589038009,       3.306678201,       1.716589021,        4.04899685
          0,           0,         994,      -2.077086888,       1.303208623,       1.589435306,       3.306710148,       1.715106214,        4.04875642
          0,           0,         995,       -2.07811919,       1.303529115,        1.58983969,        3.30661238,       1.714550921,       4.048426569
          0,           0,         996,      -2.079100864,        1.30383639,       1.590248102,       3.306630584,        1.71390365,       4.048142748
          0,           0,         997,      -2.079952976,       1.304194846,       1.590681363,       3.306796462,       1.713625527,       4.047685768
          0,           0,         998,      -2.080907453,       1.304519808,       1.591106751,        3.30683947,       1.712885765,        4.04726264
          0,           0,         999,      -2.081599461,       1.304873768,       1.591544922,       3.307228511,       1.712219001,       4.046806736
          0,           0,        1000,       -2.08246235,       1.305196639,       1.591953247,       3.307389707,       1.711268081,       4.046246616
          0,           0,        1001,      -2.083197661,       1.305516988,       1.592367715,       3.307650461,       1.710393647,       4.045631123
          0,           0,        1002,      -2.083846325,       1.305838985,       1.592769934,       3.308103757,       1.709060168,       4.044486622
          0,           0,        1003,      -2.084549105,       1.306175432,       1.593187274,       3.308350495,       1.708060126,       4.043469899
          0,           0,        1004,      -2.085076572,       1.306510611,       1.593609732,       3.308913924,       1.706525435,       4.042545417
          0,           0,        1005,      -2.085602757,       1.306881461,       1.594048029,       3.309352538,       1.705618024,       4.041629402
          0,           0,        1006,      -2.086066516,        1.30722642,       1.594481264,       3.309923435,        1.70471037,        4.04074798
          0,           0,        1007,      -2.086355857,       1.307596115,       1.594920154,       3.310647469,       1.704206515,       4.039970223
          0,           0,        1008,      -2.086730963,       1.307933505,       1.595328744,       3.311276129,       1.703428017,       4.039265863
          0,           0,        1009,      -2.087001917,       1.308273412,       1.595748344,       3.311927882,         1.7027726,       4.038744287
          0,           0,        1010,      -2.087146341,       1.308625204,       1.596156726,       3.312812613,       1.701843864,       4.038231062
          0,           0,        1011,      -2.087352035,       1.308982242,       1.596580868,        3.31346303,       1.701065968,       4.037803426
          0,           0,        1012,      -2.087274243,       1.309355901,       1.597012214,       3.314569998,       1.700078207,       4.037465213
          0,           0,        1013,      -2.087312558,       1.309744166,       1.597451718,       3.315372803,       1.699493743,       4.037206366
          0,           0,        1014,      -2.087158689,       1.310116088,       1.597881335,       3.316470861,       1.698766764,       4.036734883
          0,           0,        1015,      -2.086927182,       1.310501702,       1.598312847,       3.317580949,       1.697955813,       4.036410691
          0,           0,        1016,      -2.086685781,       1.310865324,       1.598716973,       3.318715284,        1.69676691,       4.036024361
          0,           0,        1017,      -2.086378644,       1.311229244,       1.599134531,        3.31982009,       1.696157745,       4.035847826
          0,           0,        1018,      -2.085923902,       1.311617082,       1.599544304,       3.321160382,       1.695581947,       4.035696078
          0,           0,        1019,       -2.08553246,       1.312001968,       1.599973742,       3.322283066,       1.695364851,       4.035781198
          0,           0,        1020,      -2.084829895,       1.312412503,        1.60040506,       3.323868684,       1.695336094,       4.035757796
          0,           0,        1021,      -2.084288298,       1.312818452,       1.600841722,       3.325116476,       1.695686951,       4.035879927
          0,           0,        1022,       -2.08351199,       1.313215225,       1.601264269,       3.326690539,       1.695994993,       4.035840225
          0,           0,        1023,      -2.082715618,       1.313610392,       1.601684206,       3.328221911,       1.696587631,       4.035992835
          0,           0,        1024,      -2.081888396,       1.313991996,       1.602078375,        3.32977805,       1.697091973,       4.035659561
          0,           0,        1025,      -2.080962775,         1.3143692,        1.60248654,       3.331389654,       1.697987501,       4.035050037
          0,           0,        1026,      -2.079964609,       1.314770056,        1.60288516,         3.3330833,       1.698921269,       4.034303552
          0,           0,        1027,      -2.078947233,       1.315161138,       1.603305439,       3.334726286,       1.699640076,       4.033726003
          0,           0,        1028,      -2.077700027,       1.315568588,       1.603710057,       3.336668314,       1.700453847,       4.033198269
          0,           0,        1029,      -2.076555183,       1.315955823,       1.604113791,       3.338409511,       1.701677339,       4.032714624
          0,           0,        1030,      -2.075243532,       1.316329552,       1.604493156,       3.340338041,       1.702998756,       4.032260344
          0,           0,        1031,      -2.073899679,       1.316697997,       1.604869827,       3.342286698,       1.704738484,       4.031935313
          0,           0,        1032,      -2.072522523,       1.317060776,       1.605227787,       3.344220432,       1.706446971,       4.031634142
          0,           0,        1033,       -2.07101539,       1.317421485,       1.605599008,       3.346297008,       1.708431279,       4.031338325
          0,           0,        1034,      -2.069501002,       1.317803217,        1.60596502,       3.348321875,       1.710672684,       4.030723711
          0,           0,        1035,      -2.067895492,        1.31817234,       1.606345302,       3.350444389,       1.713198705,         4.0302721
          0,           0,        1036,      -2.066181779,       1.318551822,       1.606706837,       3.352657816,       1.715842044,       4.029992469
          0,           0,        1037,      -2.064487204,       1.318912021,       1.607065508,       3.354836463,       1.718862722,       4.029732835
          0,           0,        1038,      -2.062750762,       1.319266098,       1.607406353,       3.357000356,       1.722060271,       4.029564254
          0,           0,        1039,      -2.060921238,        1.31962917,       1.607758243,       3.359306876,       1.725409259,       4.029446758
          0,           0,        1040,      -2.059154886,       1.320004297,       1.608109608,       3.361456235,       1.728732117,       4.029453358
          0,           0,        1041,      -2.057211399,       1.320385063,       1.608477695,       3.363859562,       1.732324914,       4.029517888
          0,           0,        1042,      -2.055404617,       1.320796244,       1.608853304,       3.366026787,       1.736168156,       4.029582391
          0,           0,        1043,      -2.053473799,       1.321194166,        1.60923334,        3.36838454,       1.740236371,       4.029301405
          0,           0,        1044,      -2.051623281,        1.32161042,       1.609609412,       3.370602377,       1.744453627,       4.029213643
          0,           0,        1045,      -2.049742871,          1.322026,       1.609990933,       3.372912284,       1.748762255,       4.029130937
          0,           0,        1046,      -2.048003459,       1.322448277,       1.610372334,       3.374996381,       1.753159899,        4.02918115
          0,           0,        1047,      -2.046170561,       1.322901538,       1.610779319,       3.377274229,       1.757886682,       4.029150226
          0,           0,        1048,      -2.044578339,       1.323374514,       1.611204099,       3.379210921,       1.762783917,       4.029257132
          0,           0,        1049,      -2.042819281,       1.323862169,       1.611646096,       3.381433279,       1.767905368,       4.029338244
          0,           0,        1050,      -2.041387999,       1.324365011,       1.612092308,       3.383223598,       1.773155172,       4.029489238
          0,           0,        1051,      -2.039862153,       1.324860682,       1.612539895,       3.385193154,       1.778431117,       4.029193942
          0,           0,        1052,      -2.038607434,        1.32535511,        1.61298293,        3.38682144,       1.783762741,       4.028858329
          0,           0,        1053,      -2.037370616,       1.325860715,       1.613437604,       3.388477624,       1.789084381,       4.028499795
          0,           0,        1054,       -2.03640215,       1.326352418,       1.613891576,       3.389785996,       1.794423944,        4.02821656
          0,           0,        1055,      -2.035420928,       1.326861093,       1.614358739,        3.39114459,       1.799707257,        4.02778347
          0,           0,        1056,      -2.034789504,       1.327341454,       1.614820083,       3.392050706,       1.804987883,       4.027398862
          0,           0,        1057,      -2.034103675,        1.32780676,       1.615272126,       3.393019923,       1.810220912,       4.026968174
          0,           0,        1058,      -2.033752891,        1.32823185,       1.615697633,       3.393544339,       1.815493181,       4.026553356
          0,           0,        1059,       -2.03337537,       1.328632193,       1.616103999,       3.394040458,        1.82076405,       4.026013738
          0,           0,        1060,      -2.033173826,       1.328988892,       1.616485407,       3.394250327,       1.826260211,       4.025153989
          0,           0,        1061,      -2.032941417,       1.329344267,       1.616862347,       3.394390444,       1.831826362,       4.024337664
          0,           0,        1062,      -2.032768153,       1.329649463,       1.617215894,       3.394371893,       1.837375082,       4.023545992
          0,           0,        1063,      -2.032473536,       1.329960799,       1.617561091,       3.394381014,       1.842827317,       4.022777656
          0,           0,        1064,      -2.032228257,       1.330220033,       1.617876594,       3.394264871,       1.848178332,       4.022108428
          0,           0,        1065,      -2.031856112,       1.330471086,       1.618173388,       3.394180384,       1.853346667,       4.021505533
          0,           0,        1066,      -2.031501106,        1.33069059,       1.618448748,       3.394055277,       1.858339537,       4.020950476
          0,           0,        1067,      -2.031055764,       1.330918154,       1.618723022,       3.393941182,       1.863160236,       4.020517584
          0,           0,        1068,      -2.030565011,       1.331127147,       1.618988875,       3.393904541,       1.867787132,       4.019693525
          0,           0,        1069,      -2.030075952,        1.33136066,       1.619267493,       3.393792442,       1.872218249,       4.019055007
          0,           0,        1070,      -2.029546728,        1.33156586,       1.619527346,       3.393795429,        1.87644896,       4.018550546
          0,           0,        1071,      -2.029035731,       1.331786559,       1.619793708,        3.39372862,       1.880616614,         4.0182008
          0,           0,        1072,      -2.028558919,       1.331987073,       1.620040986,       3.393726747,       1.884845091,       4.018132677
          0,           0,        1073,      -2.028122656,       1.332190077,       1.620293082,       3.393635336,       1.888970608,       4.018510779
          0,           0,        1074,      -2.027737538,       1.332395083,       1.620542009,       3.393601272,        1.89293142,       4.019299068
          0,           0,        1075,      -2.027460909,       1.332606654,       1.620808463,       3.393404951,       1.896734264,       4.020666684
          0,           0,        1076,      -2.027181011,       1.332813147,       1.621065744,       3.393340156,       1.900320618,       4.022075913
          0,           0,        1077,      -2.027075706,       1.333024661,       1.621335283,       3.393030167,       1.903671098,       4.024114889
          0,           0,        1078,      -2.026987874,       1.333220899,       1.621584664,       3.392820164,        1.90678319,       4.026613466
          0,           0,        1079,      -2.027053691,       1.333417438,       1.621846197,       3.392384916,         1.9096541,       4.029689751
          0,           0,        1080,      -2.027193448,       1.333617961,       1.622102268,       3.391960082,       1.912304494,       4.033047793
          0,           0,        1081,      -2.027455559,        1.33382573,       1.622381606,       3.391351496,        1.91467969,       4.036705433
          0,           0,        1082,       -2.02776853,        1.33404631,       1.622659953,       3.390758115,       1.916900698,       4.040406023
          0,           0,        1083,      -2.028242857,       1.334274696,       1.622963014,       3.389931523,       1.919076741,       4.044034789
          0,           0,        1084,      -2.028741583,       1.334502862,       1.623251447,       3.389130341,       1.921114265,       4.046858494
          0,           0,        1085,      -2.029399551,       1.334730031,       1.623556814,       3.388093068,       1.922908136,       4.049425764
          0,           0,        1086,      -2.030106706,       1.334961733,       1.623850945,       3.387041962,       1.924504401,       4.051438548
          0,           0,        1087,      -2.030911029,       1.335186583,       1.624160593,       3.385827181,       1.925810186,       4.052861396
          0,           0,        1088,      -2.031791671,        1.33541851,       1.624461254,       3.384527251,       1.926892593,       4.053421123
          0,           0,        1089,       -2.03274721,       1.335632355,       1.624773716,       3.383112912,       1.927669644,       4.053276971
          0,           0,        1090,      -2.033761431,       1.335831764,       1.625057484,       3.381613642,       1.928251334,        4.05231678
          0,           0,        1091,      -2.034861056,       1.336005926,       1.625344016,       3.379994585,       1.928540192,       4.050383554
          0,           0,        1092,      -2.036004804,       1.336154255,       1.625591725,       3.378297769,       1.928643914,       4.047528704
          0,           0,        1093,      -2.037220825,       1.336281245,       1.625847342,       3.376505288,       1.928683756,       4.044163664
          0,           0,        1094,       -2.03849307,       1.336399799,       1.626080872,       3.374599821,       1.928677808,       4.040347466
          0,           0,        1095,      -2.039763608,       1.336497065,       1.626320113,       3.372713621,       1.928460383,       4.036305919
          0,           0,        1096,      -2.041114017,       1.336589844,        1.62653849,       3.370667753,       1.928090214,       4.032307188
          0,           0,        1097,      -2.042435719,       1.336664978,       1.626760649,       3.368697026,       1.927462524,        4.02847123
          0,           0,        1098,      -2.043845196,       1.336733998,       1.626960396,       3.366554995,       1.926665202,       4.025219622
          0,           0,        1099,      -2.045213585,       1.336801331,       1.627177332,        3.36449959,       1.925620471,       4.022084863
          0,           0,        1100,      -2.046680377,         1.3368769,       1.627386867,       3.362257724,       1.924433786,       4.019710626
          0,           0,        1101,      -2.048025412,       1.336957254,        1.62761707,       3.360226549,       1.923034437,       4.018157605
          0,           0,        1102,      -2.049543018,       1.337050009,        1.62784354,       3.357904078,       1.921623956,       4.017519253
          0,           0,        1103,      -2.050892944,       1.337142708,       1.628079841,       3.355873887,        1.92013321,       4.017540399
          0,           0,        1104,      -2.052432407,       1.337245192,       1.628312145,       3.353529936,       1.918556832,          4.018419
          0,           0,        1105,      -2.053834843,       1.337358619,       1.628563819,       3.351435627,       1.916772073,       4.020180625
          0,           0,        1106,      -2.055376327,       1.337489031,       1.628819269,       3.349120407,       1.914833381,       4.022683718
          0,           0,        1107,      -2.056782585,        1.33764304,       1.629104813,       3.347048022,       1.912673621,          4.025461
          0,           0,        1108,      -2.058354952,       1.337811422,       1.629391659,       3.344725604,       1.910380598,       4.028725299
          0,           0,        1109,      -2.059754535,       1.338000391,       1.629700214,       3.342714565,       1.907884494,       4.032213808
          0,           0,        1110,      -2.061351844,       1.338202917,       1.630011847,       3.340418197,       1.905260631,        4.03542834
          0,           0,        1111,      -2.062803458,       1.338428005,        1.63034581,       3.338394695,       1.902615278,       4.037500564
          0,           0,        1112,       -2.06438826,       1.338671903,       1.630689068,       3.336202528,       1.900013427,       4.038604021
          0,           0,        1113,       -2.06586675,        1.33893878,       1.631054846,       3.334210567,       1.897295168,       4.039929252
          0,           0,        1114,       -2.06748004,       1.339213383,       1.631422697,       3.332083624,       1.894500557,       4.041013503
          0,           0,        1115,       -2.06899063,       1.339495374,       1.631797319,       3.330151325,       1.891612551,       4.041640499
          0,           0,        1116,      -2.070664462,       1.339767939,       1.632161843,       3.328063074,       1.888655281,       4.041735347
          0,           0,        1117,      -2.072249049,       1.340040416,       1.632526466,       3.326149496,       1.885631237,       4.041284832
          0,           0,        1118,      -2.073980228,       1.340294152,       1.632877446,       3.324127432,        1.88261873,       4.040040387
          0,           0,        1119,       -2.07566607,       1.340541605,       1.633225436,       3.322209935,       1.879812701,       4.038181625
          0,           0,        1120,      -2.077464412,       1.340764886,       1.633556389,       3.320261903,        1.87726523,       4.035529718
          0,           0,        1121,      -2.079272369,       1.340980423,       1.633879966,         3.3183401,       1.874831209,       4.032336402
          0,           0,        1122,      -2.081170642,       1.341169417,       1.634183927,       3.316436063,       1.872452418,       4.028374651
          0,           0,        1123,      -2.083072649,       1.341361589,       1.634489708,       3.314563004,       1.870154667,       4.023927841
          0,           0,        1124,      -2.085047087,       1.341539951,       1.634787399,       3.312756622,       1.867910161,       4.019437136
          0,           0,        1125,      -2.087054652,       1.341725272,       1.635091944,       3.310924858,       1.865801272,       4.014989597
          0,           0,        1126,       -2.08910645,       1.341906502,       1.635393287,       3.309226452,       1.863893528,       4.010956519
          0,           0,        1127,       -2.09121736,       1.342089485,       1.635696503,       3.307460075,       1.862414355,       4.007464098
          0,           0,        1128,      -2.093371542,       1.342274665,       1.635998409,       3.305841073,        1.86113276,       4.004792588
          0,           0,        1129,      -2.095563643,       1.342467308,       1.636310245,       3.304190539,       1.860018127,        4.00309357
          0,           0,        1130,      -2.097785942,       1.342671166,       1.636626049,       3.302717188,       1.858998962,       4.002111654
          0,           0,        1131,      -2.100072374,       1.342886151,       1.636956926,       3.301172609,       1.858136535,       4.002152362
          0,           0,        1132,      -2.102345033,       1.343117796,       1.637292411,       3.299871584,       1.857401142,        4.00315414
          0,           0,        1133,      -2.104689254,       1.343359432,       1.637640657,       3.298495176,       1.856936898,       4.004970153
          0,           0,        1134,      -2.107026021,        1.34362175,       1.637995708,       3.297332556,       1.856819464,       4.007460963
          0,           0,        1135,      -2.109363329,       1.343898048,       1.638366046,       3.296209864,       1.856993081,       4.010522014
          0,           0,        1136,      -2.111712333,       1.344201111,       1.638749593,       3.295251085,       1.857308353,       4.013882343
          0,           0,        1137,      -2.114050389,       1.344512812,       1.639145945,        3.29434539,       1.857724043,       4.017427687
          0,           0,        1138,      -2.116354363,       1.344847907,       1.639546843,        3.29365606,       1.858211457,       4.020734014
          0,           0,        1139,      -2.118665435,       1.345181253,       1.639956085,       3.292989811,       1.858793619,       4.023864384
          0,           0,        1140,      -2.120922841,       1.345530098,       1.640360186,        3.29253143,       1.859627599,       4.025763032
          0,           0,        1141,       -2.12315418,       1.345862169,       1.640765394,        3.29214548,       1.860765428,        4.02735985
          0,           0,        1142,      -2.125375336,       1.346195154,       1.641155769,       3.291880732,       1.861983813,       4.028699841
          0,           0,        1143,      -2.127519223,       1.346496402,       1.641534843,       3.291741318,        1.86322966,       4.029739095
          0,           0,        1144,      -2.129654974,       1.346791697,       1.641891021,       3.291695425,       1.864500442,       4.030052024
          0,           0,        1145,      -2.131720451,       1.347050284,       1.642230802,       3.291761139,       1.865808596,       4.029795289
          0,           0,        1146,      -2.133742915,       1.347303501,       1.642551793,        3.29191526,       1.867225292,       4.028606453
          0,           0,        1147,      -2.135683917,       1.347532586,       1.642865911,       3.292196668,       1.868779325,        4.02684158
          0,           0,        1148,      -2.137540057,       1.347760965,       1.643163502,       3.292570816,       1.870365381,        4.02445547
          0,           0,        1149,      -2.139311714,       1.347972665,       1.643461514,       3.293061546,       1.871937814,       4.021455993
          0,           0,        1150,       -2.14098222,       1.348189969,       1.643745165,       3.293640824,       1.873492457,       4.018064539
          0,           0,        1151,      -2.142566994,       1.348396909,       1.644033284,       3.294318503,       1.875039223,       4.014281507
          0,           0,        1152,      -2.144035094,       1.348615184,       1.644316759,       3.295071619,       1.876626251,        4.01035547
          0,           0,        1153,      -2.145362494,       1.348834713,       1.644607669,       3.295972945,       1.878200782,       4.006552336
          0,           0,        1154,       -2.14664845,       1.349065924,       1.644901422,       3.296840219,       1.879755557,       4.003084578
          0,           0,        1155,      -2.147693992,       1.349304146,        1.64520072,       3.297958949,       1.881173267,       4.000217029
          0,           0,        1156,       -2.14876609,       1.349557218,       1.645505713,       3.298946487,       1.882555541,       3.998132373
          0,           0,        1157,      -2.149548585,       1.349825747,       1.645823559,       3.300214895,       1.883863994,       3.996918107
          0,           0,        1158,      -2.150330509,       1.350111924,       1.646149468,       3.301366948,       1.885133848,       3.996605219
          0,           0,        1159,      -2.150849665,       1.350418952,       1.646493324,       3.302742153,       1.886336187,       3.997183768
          0,           0,        1160,      -2.151364691,       1.350744765,        1.64684491,       3.304014846,       1.887479664,       3.998657431
          0,           0,        1161,      -2.151617461,       1.351090231,       1.647214878,       3.305488174,       1.888442802,       4.000778904
          0,           0,        1162,      -2.151866653,       1.351453924,       1.647588789,       3.306860926,        1.88943234,       4.003480511
          0,           0,        1163,       -2.15186641,       1.351832787,       1.647983244,       3.308407474,       1.890378965,       4.006567011
          0,           0,        1164,      -2.151841779,       1.352219707,       1.648372073,        3.30986964,       1.891318383,       4.009824344
          0,           0,        1165,       -2.15165572,       1.352608499,       1.648773352,       3.311394891,       1.892096137,       4.012920492
          0,           0,        1166,      -2.151410609,       1.352989923,       1.649157083,       3.312895164,       1.892821996,        4.01588495
          0,           0,        1167,      -2.151076174,        1.35335974,       1.649542598,       3.314357331,       1.893500223,       4.018603664
          0,           0,        1168,      -2.150706069,       1.353712062,       1.649906233,       3.315787127,        1.89416592,       4.020719443
          0,           0,        1169,      -2.150225216,        1.35404861,       1.650268228,       3.317187119,       1.894588676,       4.022359618
          0,           0,        1170,      -2.149792465,       1.354364777,       1.650606402,       3.318479342,       1.894917687,       4.022687328
          0,           0,        1171,      -2.149196871,       1.354670046,       1.650945572,       3.319793503,       1.895270312,       4.022377093
          0,           0,        1172,      -2.148658972,       1.354961618,       1.651264431,       3.320993711,       1.895661299,       4.021431814
          0,           0,        1173,      -2.148026489,       1.355239314,       1.651587605,       3.322141167,       1.896040626,        4.01981143
          0,           0,        1174,      -2.147362273,       1.355517089,       1.651898114,       3.323273807,       1.896403312,       4.017578709
          0,           0,        1175,      -2.146768916,       1.355785812,       1.652218136,       3.324180247,       1.896658779,       4.014904386
          0,           0,        1176,      -2.145984755,       1.356056657,       1.652527828,       3.325248779,        1.89698321,       4.011784179
          0,           0,        1177,      -2.145383409,       1.356328743,       1.652848912,       3.325968933,       1.897384798,       4.008402416
          0,           0,        1178,      -2.144616299,       1.356599316,       1.653166139,       3.326847301,       1.897809997,       4.004940952
          0,           0,        1179,      -2.143960162,       1.356882692,       1.653497509,        3.32745234,       1.898280736,       4.001711588
          0,           0,        1180,       -2.14327123,       1.357167915,        1.65382978,        3.32808589,       1.898785701,       3.998844603
          0,           0,        1181,      -2.142582268,       1.357469212,       1.654181094,       3.328568861,        1.89929294,       3.996582507
          0,           0,        1182,      -2.141961295,       1.357781682,       1.654534583,       3.328988002,       1.899915466,       3.995011319
          0,           0,        1183,      -2.141340074,       1.358106932,        1.65491265,       3.329265672,        1.90065914,       3.994275753
          0,           0,        1184,      -2.140733896,       1.358455488,       1.655294537,       3.329544813,       1.901499078,       3.994327783
          0,           0,        1185,      -2.140184257,       1.358813059,       1.655702437,       3.329635757,        1.90247701,       3.995193499
          0,           0,        1186,      -2.139638207,       1.359195862,       1.656115435,       3.329742417,       1.903462516,        3.99660689
          0,           0,        1187,      -2.139156313,       1.359584044,       1.656548555,       3.329675014,       1.904586489,       3.998724263
          0,           0,        1188,      -2.138698567,       1.359988969,       1.656986093,       3.329606983,       1.905821578,       4.001270225
          0,           0,        1189,      -2.138350835,       1.360396242,        1.65743602,       3.329334299,       1.907188451,       4.004047701
          0,           0,        1190,      -2.138010186,       1.360800661,       1.657880712,       3.329082684,       1.908621257,       4.006889108
          0,           0,        1191,      -2.137784759,       1.361200432,       1.658326598,       3.328631169,       1.910129922,       4.009408647
          0,           0,        1192,      -2.137651121,       1.361583639,       1.658759822,       3.328121552,       1.911800608,       4.011714565
          0,           0,        1193,      -2.137524536,       1.361954297,       1.659189851,        3.32753567,       1.913649111,       4.011898393
          0,           0,        1194,      -2.137624445,       1.362309719,       1.659602921,       3.326757924,       1.915648698,       4.011897238
          0,           0,        1195,      -2.137644971,       1.362645093,       1.660012984,       3.326007177,       1.917806789,       4.011469944
          0,           0,        1196,      -2.137921533,       1.362976833,       1.660408597,       3.325027826,       1.920100615,        4.01063094
          0,           0,        1197,      -2.138146854,       1.363288805,       1.660805179,       3.324069829,       1.922535227,         4.0092839
          0,           0,        1198,      -2.138503888,       1.363600642,       1.661188479,       3.323013036,       1.925106725,       4.007405111
          0,           0,        1199,      -2.138992386,       1.363903632,       1.661580743,       3.321787029,       1.927809648,       4.005100311
          0,           0,        1200,      -2.139440834,       1.364205284,        1.66196121,       3.320665758,       1.930630141,       4.002303265
          0,           0,        1201,      -2.140099834,       1.364509121,       1.662351642,       3.319296839,       1.933527505,       3.999328243
          0,           0,        1202,       -2.14076075,       1.364808007,       1.662736548,       3.317992025,       1.936466791,        3.99622786
          0,           0,        1203,      -2.141446986,       1.365121127,       1.663132625,       3.316670226,       1.939500794,        3.99315768
          0,           0,        1204,      -2.142402895,       1.365429205,       1.663526911,       3.315111798,       1.942642916,       3.990370292
          0,           0,        1205,      -2.143147657,       1.365756644,       1.663935518,       3.313818824,        1.94586444,       3.987968298
          0,           0,        1206,      -2.144278969,       1.366078786,        1.66433932,       3.312165431,       1.949178112,       3.986172931
          0,           0,        1207,      -2.145184878,       1.366423685,       1.664763612,       3.310797895,       1.952544201,       3.984989316
          0,           0,        1208,      -2.146360877,        1.36676737,       1.665182845,       3.309226563,       1.955994122,       3.984572807
          0,           0,        1209,      -2.147458064,       1.367133418,       1.665622722,       3.307766297,       1.959497817,       3.984897788
          0,           0,        1210,      -2.148664049,       1.367502091,        1.66606129,       3.306306607,       1.962954044,       3.985903486
          0,           0,        1211,      -2.149919617,       1.367885236,       1.666513877,       3.304816575,       1.966443093,       3.987496518
          0,           0,        1212,      -2.151193998,       1.368270947,       1.666964362,       3.303434557,       1.969979481,       3.989484013
          0,           0,        1213,       -2.15259368,       1.368661063,       1.667422043,       3.301954094,        1.97353295,       3.991776132
          0,           0,        1214,      -2.153905635,       1.369048054,       1.667871828,       3.300699107,       1.977098389,        3.99420038
          0,           0,        1215,      -2.155439407,       1.369425481,       1.668320542,       3.299245195,       1.980564352,       3.996412502
          0,           0,        1216,       -2.15682009,        1.36979538,       1.668754238,       3.298102258,       1.984032889,       3.998235153
          0,           0,        1217,      -2.158439716,       1.370141724,       1.669180683,       3.296722835,       1.987431673,       3.998402651
          0,           0,        1218,      -2.160015115,       1.370484826,       1.669592659,       3.295558025,       1.990848403,       3.998842497
          0,           0,        1219,      -2.161653362,       1.370799841,       1.669993703,        3.29433919,       1.994288723,       3.998948998
          0,           0,        1220,      -2.163347619,       1.371114111,       1.670382686,       3.293233414,       1.997768636,       3.999013431
          0,           0,        1221,      -2.165002783,        1.37140468,       1.670761513,       3.292181604,       2.001274993,       3.998773862
          0,           0,        1222,      -2.166754002,       1.371690253,         1.6711304,       3.291185279,       2.004813688,       3.998162068
          0,           0,        1223,      -2.168393871,       1.371968543,       1.671493869,       3.290328419,       2.008366467,       3.997285223
          0,           0,        1224,      -2.170232557,       1.372235567,       1.671850114,       3.289407141,        2.01192401,       3.995993295
          0,           0,        1225,      -2.171707246,        1.37250877,       1.672204781,       3.288896621,       2.015483184,         3.9944648
          0,           0,        1226,      -2.173708649,       1.372768897,       1.672554629,       3.287955051,       2.019033904,       3.992640728
          0,           0,        1227,      -2.175023552,       1.373040314,       1.672909241,       3.287764993,       2.022569818,        3.99068934
          0,           0,        1228,      -2.176977662,       1.373310923,       1.673258261,       3.287011951,       2.026083432,       3.988726073
          0,           0,        1229,      -2.178372182,       1.373583361,         1.6736205,       3.286860677,        2.02957942,       3.986819277
          0,           0,        1230,      -2.179938303,       1.373880454,       1.673978791,       3.286646921,       2.033042294,       3.985046457
          0,           0,        1231,      -2.181497873,       1.374166979,       1.674353822,       3.286411763,       2.036474678,       3.983693888
          0,           0,        1232,      -2.182620087,       1.374489618,       1.674727332,       3.286762882,       2.039859609,       3.982630842
          0,           0,        1233,      -2.184210164,       1.374797675,       1.675114381,       3.286568018,       2.043199233,       3.981998264
          0,           0,        1234,      -2.185021883,        1.37513746,       1.675501161,       3.287290795,       2.046484433,       3.981863395
          0,           0,        1235,      -2.186458537,       1.375456971,       1.675891545,       3.287311348,       2.049710461,       3.982157268
          0,           0,        1236,      -2.187098215,       1.375794192,       1.676279784,       3.288214573,       2.052857295,       3.982934616
          0,           0,        1237,      -2.188291584,       1.376107526,       1.676660126,       3.288511617,       2.055929509,        3.98373502
          0,           0,        1238,      -2.188949879,       1.376421873,       1.677035908,       3.289367631,       2.058907434,       3.985095225
          0,           0,        1239,      -2.189667593,       1.376721109,       1.677395702,       3.290123924,       2.061795001,       3.986083041
          0,           0,        1240,       -2.19045892,       1.377008969,       1.677751981,       3.290808145,       2.064579242,        3.98742135
          0,           0,        1241,      -2.190648947,       1.377288837,       1.678092393,       3.292021987,       2.067261907,       3.988353562
          0,           0,        1242,      -2.191479851,       1.377550902,        1.67842688,       3.292609744,       2.069831604,       3.989213598
          0,           0,        1243,      -2.191226139,       1.377819045,       1.678756858,       3.294167852,       2.072287016,       3.989889896
