"Time_Iter","Outer_Iter","Inner_Iter",    "Cur_Time"    ,    "Time_Step"   ,    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
      18076,           0,           0,          2.88e-05,             5e-08,      -2.807320031,     -0.1958935319,     -0.5076060421,         2.6183247,       1.389755612,       1.841628019
      18076,           0,          10,          2.88e-05,             5e-08,      -3.814924313,     -0.8943372962,      -1.211371231,       1.757989982,       0.576249376,      0.6677964043
      18076,           0,          20,          2.88e-05,             5e-08,      -3.819196508,     -0.8998633267,      -1.216413962,       1.752861201,      0.5712952279,      0.6454946799
      18076,           0,          29,          2.88e-05,             5e-08,      -3.822003138,     -0.9041280724,       -1.22045594,       1.749179461,      0.5673602689,      0.6395093372
      18077,           0,           0,         2.885e-05,             5e-08,      -2.807293547,     -0.1958047308,     -0.5075999558,       2.618359992,       1.389710374,       1.841035254
      18077,           0,          10,         2.885e-05,             5e-08,      -3.814898688,     -0.8943414951,      -1.211387069,        1.75799535,       0.576265127,      0.6678354353
      18077,           0,          20,         2.885e-05,             5e-08,      -3.819169848,     -0.8998673487,      -1.216429587,       1.752867046,      0.5713110679,      0.6455324282
      18077,           0,          29,         2.885e-05,             5e-08,      -3.821975941,     -0.9041319884,      -1.220471715,       1.749185584,      0.5673761849,      0.6395417403
      18078,           0,           0,          2.89e-05,             5e-08,       -2.80726377,     -0.1957119235,     -0.5075930509,       2.618399085,       1.389665214,       1.840454316
      18078,           0,          10,          2.89e-05,             5e-08,      -3.814872964,     -0.8943456973,      -1.211401923,       1.758000753,      0.5762808788,      0.6678790079
      18078,           0,          20,          2.89e-05,             5e-08,      -3.819143217,     -0.8998713738,      -1.216444471,       1.752872841,      0.5713269099,      0.6455705059
      18078,           0,          29,          2.89e-05,             5e-08,      -3.821948868,     -0.9041359072,      -1.220486795,       1.749191589,      0.5673921027,       0.639574176
      18079,           0,           0,         2.895e-05,             5e-08,      -2.807230183,     -0.1956158027,     -0.5075811524,       2.618442364,       1.389620131,       1.839884315
      18079,           0,          10,         2.895e-05,             5e-08,      -3.814847356,     -0.8943499029,      -1.211416036,       1.758006048,      0.5762966313,       0.667923946
      18079,           0,          20,         2.895e-05,             5e-08,       -3.81911671,     -0.8998754019,       -1.21645853,       1.752878517,      0.5713427537,      0.6456087965
      18079,           0,          29,         2.895e-05,             5e-08,      -3.821921962,     -0.9041398289,      -1.220501121,       1.749197444,      0.5674080224,      0.6396066515
      18080,           0,           0,           2.9e-05,             5e-08,      -2.807197117,     -0.1955231776,     -0.5076033165,       2.618485858,       1.389575131,       1.839296168
      18080,           0,          10,           2.9e-05,             5e-08,       -3.81482194,     -0.8943541118,      -1.211429352,       1.758011175,       0.576312384,      0.6679606629
      18080,           0,          20,           2.9e-05,             5e-08,      -3.819090531,      -0.899879433,      -1.216471989,       1.752883938,      0.5713585991,      0.6456472524
      18080,           0,          29,           2.9e-05,             5e-08,      -3.821895011,     -0.9041437533,      -1.220514538,       1.749203296,      0.5674239437,      0.6396391784
      18081,           0,           0,         2.905e-05,             5e-08,      -2.807162502,      -0.195430495,     -0.5076355651,       2.618530853,       1.389530209,       1.838706493
      18081,           0,          10,         2.905e-05,             5e-08,      -3.814796805,      -0.894358324,      -1.211442075,       1.758016078,      0.5763281365,      0.6680038131
      18081,           0,          20,         2.905e-05,             5e-08,      -3.819064306,      -0.899883467,      -1.216484503,       1.752889355,      0.5713744458,      0.6456860964
      18081,           0,          29,         2.905e-05,             5e-08,      -3.821867938,     -0.9041476804,      -1.220526992,       1.749209197,      0.5674398662,      0.6396717576
      18082,           0,           0,          2.91e-05,             5e-08,      -2.807124411,     -0.1953347618,     -0.5076548894,       2.618578645,       1.389485353,        1.83812831
      18082,           0,          10,          2.91e-05,             5e-08,      -3.814771665,     -0.8943625393,       -1.21145376,       1.758020944,      0.5763438871,      0.6680819826
      18082,           0,          20,          2.91e-05,             5e-08,      -3.819037927,     -0.8998875037,       -1.21649597,       1.752894837,      0.5713902936,      0.6457240349
      18082,           0,          29,          2.91e-05,             5e-08,       -3.82184076,     -0.9041516101,      -1.220538475,       1.749215135,      0.5674557897,      0.6397045669
      18083,           0,           0,         2.915e-05,             5e-08,      -2.807083146,     -0.1952364152,     -0.5076655305,       2.618629236,       1.389440561,       1.837566115
      18083,           0,          10,         2.915e-05,             5e-08,      -3.814746346,     -0.8943667577,      -1.211463886,       1.758025892,      0.5763596362,      0.6681626726
      18083,           0,          20,         2.915e-05,             5e-08,      -3.819011416,     -0.8998915431,      -1.216506304,       1.752900367,      0.5714061424,      0.6457631671
      18083,           0,          29,         2.915e-05,             5e-08,      -3.821813515,     -0.9041555424,      -1.220548917,       1.749221077,      0.5674717131,      0.6397381365
      18084,           0,           0,          2.92e-05,             5e-08,      -2.807039424,     -0.1951360026,     -0.5076704459,       2.618682365,       1.389395831,       1.837020184
      18084,           0,          10,          2.92e-05,             5e-08,      -3.814720908,      -0.894370979,      -1.211473318,       1.758030884,      0.5763753786,      0.6682190351
      18084,           0,          20,          2.92e-05,             5e-08,      -3.818984845,     -0.8998955852,      -1.216515647,       1.752905896,      0.5714219813,      0.6458010832
      18084,           0,          29,          2.92e-05,             5e-08,      -3.821786243,      -0.904159477,      -1.220558373,       1.749226996,      0.5674876251,      0.6397707801
      18085,           0,           0,         2.925e-05,             5e-08,      -2.806993507,     -0.1950337446,     -0.5076689863,       2.618737734,       1.389351155,       1.836484808
      18085,           0,          10,         2.925e-05,             5e-08,      -3.814695426,     -0.8943752031,      -1.211482121,       1.758035868,      0.5763911134,       0.668264423
      18085,           0,          20,         2.925e-05,             5e-08,      -3.818958202,     -0.8998996298,      -1.216524208,       1.752911436,      0.5714378171,      0.6458395824
      18085,           0,          29,         2.925e-05,             5e-08,      -3.821758953,     -0.9041634141,      -1.220567049,        1.74923289,      0.5675035365,      0.6398032712
      18086,           0,           0,          2.93e-05,             5e-08,      -2.806943784,     -0.1949285215,     -0.5076516308,       2.618797182,       1.389306534,       1.835957368
      18086,           0,          10,          2.93e-05,             5e-08,      -3.814669823,     -0.8943794297,      -1.211490104,       1.758040896,      0.5764068456,      0.6683183391
      18086,           0,          20,          2.93e-05,             5e-08,      -3.818931506,     -0.8999036767,      -1.216531982,       1.752916973,      0.5714536528,      0.6458783812
      18086,           0,          29,          2.93e-05,             5e-08,      -3.821731644,     -0.9041673532,      -1.220574936,       1.749238758,      0.5675194484,      0.6398358996
      18087,           0,           0,         2.935e-05,             5e-08,      -2.806890334,     -0.1948205932,     -0.5076192267,        2.61886004,       1.389261977,        1.83544104
      18087,           0,          10,         2.935e-05,             5e-08,      -3.814644098,      -0.894383661,      -1.211497234,       1.758045969,       0.576422577,      0.6683835225
      18087,           0,          20,         2.935e-05,             5e-08,      -3.818904829,     -0.8999077303,      -1.216538971,       1.752922462,      0.5714694892,      0.6459173215
      18087,           0,          29,         2.935e-05,             5e-08,       -3.82170437,     -0.9041713013,      -1.220582026,       1.749244571,      0.5675353607,      0.6398686658
      18088,           0,           0,          2.94e-05,             5e-08,      -2.806834205,     -0.1947106937,     -0.5075808859,       2.618925455,       1.389217471,       1.834936841
      18088,           0,          10,          2.94e-05,             5e-08,      -3.814618284,     -0.8943878985,      -1.211503461,       1.758051071,      0.5764383073,      0.6684537127
      18088,           0,          20,          2.94e-05,             5e-08,      -3.818878158,     -0.8999117878,      -1.216545172,       1.752927911,      0.5714853265,      0.6459562076
      18088,           0,          29,          2.94e-05,             5e-08,      -3.821677083,     -0.9041752511,      -1.220588322,       1.749250353,      0.5675512739,      0.6399014384
      18089,           0,           0,         2.945e-05,             5e-08,      -2.806775691,     -0.1945988613,     -0.5075376017,       2.618992599,       1.389173001,       1.834443958
      18089,           0,          10,         2.945e-05,             5e-08,      -3.814592414,     -0.8943921381,      -1.211508651,       1.758056169,      0.5764540365,      0.6685230608
      18089,           0,          20,         2.945e-05,             5e-08,      -3.818851471,     -0.8999158471,      -1.216550506,       1.752933325,      0.5715011647,      0.6459954398
      18089,           0,          29,         2.945e-05,             5e-08,      -3.821649792,     -0.9041792025,      -1.220593833,       1.749256091,      0.5675671878,       0.639934408
      18090,           0,           0,          2.95e-05,             5e-08,      -2.806715017,      -0.194485608,      -0.507489479,        2.61906143,       1.389128596,       1.833962754
      18090,           0,          10,          2.95e-05,             5e-08,      -3.814566728,     -0.8943963793,      -1.211513027,       1.758061099,      0.5764697661,      0.6685876828
      18090,           0,          20,          2.95e-05,             5e-08,       -3.81882477,     -0.8999199078,      -1.216554945,       1.752938702,      0.5715170027,      0.6460344953
      18090,           0,          29,          2.95e-05,             5e-08,       -3.82162248,     -0.9041831552,       -1.22059848,       1.749261797,      0.5675831006,      0.6399673062
      18091,           0,           0,         2.955e-05,             5e-08,      -2.806652371,     -0.1943710905,     -0.5074373359,       2.619131868,       1.389084258,       1.833491756
      18091,           0,          10,         2.955e-05,             5e-08,       -3.81454103,     -0.8944006222,      -1.211516942,       1.758065992,      0.5764854838,      0.6686468377
      18091,           0,          20,         2.955e-05,             5e-08,      -3.818798043,     -0.8999239697,      -1.216558809,       1.752944053,      0.5715328339,       0.646073324
      18091,           0,          29,         2.955e-05,             5e-08,      -3.821595141,     -0.9041871089,      -1.220602463,       1.749267476,      0.5675990074,      0.6400001229
      18092,           0,           0,          2.96e-05,             5e-08,      -2.806587926,     -0.1942553935,     -0.5073814773,        2.61920378,       1.389039988,       1.833029942
      18092,           0,          10,          2.96e-05,             5e-08,      -3.814515264,     -0.8944048661,      -1.211520409,        1.75807089,      0.5765011998,      0.6687025168
      18092,           0,          20,          2.96e-05,             5e-08,      -3.818771296,     -0.8999280326,      -1.216562112,       1.752949374,      0.5715486659,      0.6461122244
      18092,           0,          29,          2.96e-05,             5e-08,       -3.82156778,     -0.9041910635,      -1.220605875,       1.749273128,      0.5676149146,      0.6400329092
      18093,           0,           0,         2.965e-05,             5e-08,      -2.806521526,     -0.1941384005,     -0.5073219366,       2.619277344,       1.388995803,       1.832575652
      18093,           0,          10,         2.965e-05,             5e-08,      -3.814489441,     -0.8944091108,      -1.211523415,       1.758075784,       0.576516908,      0.6688654886
      18093,           0,          20,         2.965e-05,             5e-08,      -3.818744527,     -0.8999320959,      -1.216564941,       1.752954666,      0.5715644895,      0.6461461935
      18093,           0,          29,         2.965e-05,             5e-08,      -3.821540396,     -0.9041950184,      -1.220608775,        1.74927875,      0.5676308134,       0.640065786
      18094,           0,           0,          2.97e-05,             5e-08,      -2.806453575,     -0.1940202862,      -0.507258568,       2.619352171,       1.388951688,       1.832137255
      18094,           0,          10,          2.97e-05,             5e-08,       -3.81446347,     -0.8944133559,      -1.211525981,       1.758080739,      0.5765326111,      0.6689514755
      18094,           0,          20,          2.97e-05,             5e-08,      -3.818717736,     -0.8999361594,      -1.216567335,       1.752959928,      0.5715803136,      0.6461855827
      18094,           0,          29,          2.97e-05,             5e-08,      -3.821512989,     -0.9041989734,       -1.22061123,       1.749284342,      0.5676467129,      0.6400986667
      18095,           0,           0,         2.975e-05,             5e-08,      -2.806384161,     -0.1939008187,     -0.5071917936,       2.619428203,       1.388907644,         1.8317113
      18095,           0,          10,         2.975e-05,             5e-08,      -3.814437356,     -0.8944176009,      -1.211528089,       1.758085746,      0.5765483123,      0.6689729161
      18095,           0,          20,         2.975e-05,             5e-08,      -3.818690923,     -0.8999402226,      -1.216569351,       1.752965159,      0.5715961384,      0.6462250507
      18095,           0,          29,         2.975e-05,             5e-08,      -3.821485561,      -0.904202928,      -1.220613308,       1.749289903,       0.567662613,       0.640131525
      18096,           0,           0,          2.98e-05,             5e-08,      -2.806313498,     -0.1937804188,     -0.5071218937,       2.619505229,       1.388863672,       1.831286359
      18096,           0,          10,          2.98e-05,             5e-08,      -3.814411432,     -0.8944218457,       -1.21152998,       1.758090578,      0.5765640117,        0.66901485
      18096,           0,          20,          2.98e-05,             5e-08,       -3.81866409,     -0.8999442853,       -1.21657107,       1.752970356,       0.571611964,      0.6462638406
      18096,           0,          29,          2.98e-05,             5e-08,      -3.821458111,      -0.904206882,      -1.220615078,       1.749295432,      0.5676785139,      0.6401644268
      18097,           0,           0,         2.985e-05,             5e-08,      -2.806239031,     -0.1936570662,     -0.5071490589,        2.61958645,       1.388819773,       1.830858927
      18097,           0,          10,         2.985e-05,             5e-08,      -3.814385772,     -0.8944260897,      -1.211531764,        1.75809518,      0.5765797092,      0.6690524539
      18097,           0,          20,         2.985e-05,             5e-08,      -3.818637241,      -0.899948347,      -1.216572579,       1.752975518,      0.5716277905,      0.6463038553
      18097,           0,          29,         2.985e-05,             5e-08,      -3.821430639,     -0.9042108349,      -1.220616629,       1.749300927,      0.5676944156,      0.6401972585
      18098,           0,           0,          2.99e-05,             5e-08,       -2.80616466,     -0.1935324746,     -0.5071793342,       2.619667813,       1.388775947,       1.830436662
      18098,           0,          10,          2.99e-05,             5e-08,      -3.814360066,     -0.8944303324,      -1.211533383,       1.758099768,      0.5765954048,      0.6691050302
      18098,           0,          20,          2.99e-05,             5e-08,       -3.81861037,     -0.8999524072,      -1.216573975,       1.752980649,       0.571643618,      0.6463427502
      18098,           0,          29,          2.99e-05,             5e-08,      -3.821403146,     -0.9042147862,      -1.220618056,       1.749306391,      0.5677103181,      0.6402301476
      18099,           0,           0,         2.995e-05,             5e-08,      -2.806089125,     -0.1934072408,     -0.5071890892,       2.619750306,       1.388732193,       1.830023982
      18099,           0,          10,         2.995e-05,             5e-08,       -3.81433417,     -0.8944345734,      -1.211534951,       1.758104443,      0.5766110985,       0.669171153
      18099,           0,          20,         2.995e-05,             5e-08,      -3.818583475,     -0.8999564656,      -1.216575355,       1.752985749,      0.5716594464,      0.6463812719
      18099,           0,          29,         2.995e-05,             5e-08,       -3.82137563,     -0.9042187357,      -1.220619462,       1.749311823,      0.5677262215,      0.6402630581
      18100,           0,           0,             3e-05,             5e-08,      -2.806012822,     -0.1932817714,     -0.5071835386,       2.619833296,       1.388688507,       1.829618782
      18100,           0,          10,             3e-05,             5e-08,      -3.814308216,      -0.894438812,      -1.211536609,       1.758109114,      0.5766267903,      0.6692363898
      18100,           0,          20,             3e-05,             5e-08,      -3.818556557,     -0.8999605215,      -1.216576829,       1.752990818,      0.5716752758,      0.6464197944
      18100,           0,          29,             3e-05,             5e-08,       -3.82134809,     -0.9042226826,      -1.220620954,       1.749317224,      0.5677421257,      0.6402959813
      18101,           0,           0,         3.005e-05,             5e-08,      -2.805935438,     -0.1931561739,     -0.5071687754,       2.619917169,       1.388644893,       1.829222203
      18101,           0,          10,         3.005e-05,             5e-08,      -3.814282228,      -0.894443048,      -1.211538269,       1.758113771,      0.5766424801,      0.6692930156
      18101,           0,          20,         3.005e-05,             5e-08,      -3.818529602,     -0.8999645746,        -1.2165782,       1.752995877,      0.5716911061,      0.6464588231
      18101,           0,          29,         3.005e-05,             5e-08,       -3.82132051,     -0.9042266269,      -1.220622473,       1.749322612,      0.5677580309,      0.6403292689
      18102,           0,           0,          3.01e-05,             5e-08,       -2.80585688,     -0.1930306522,      -0.507148685,       2.620001843,       1.388601353,       1.828832765
      18102,           0,          10,          3.01e-05,             5e-08,      -3.814256191,     -0.8944472809,       -1.21154037,       1.758118413,      0.5766581648,      0.6693437763
      18102,           0,          20,          3.01e-05,             5e-08,        -3.8185026,     -0.8999686246,      -1.216580339,       1.753000905,      0.5717069242,      0.6464979957
      18102,           0,          29,          3.01e-05,             5e-08,       -3.82129289,     -0.9042305678,      -1.220624517,       1.749327972,      0.5677739117,      0.6403626538
      18103,           0,           0,         3.015e-05,             5e-08,      -2.805777168,      -0.192905432,     -0.5071263072,        2.62008734,       1.388557886,        1.82844966
      18103,           0,          10,         3.015e-05,             5e-08,      -3.814230115,     -0.8944515101,      -1.211543096,       1.758123034,      0.5766738085,      0.6693915434
      18103,           0,          20,         3.015e-05,             5e-08,      -3.818475563,     -0.8999726706,       -1.21658285,       1.753005915,      0.5717227141,      0.6465370271
      18103,           0,          29,         3.015e-05,             5e-08,      -3.821265237,     -0.9042345047,      -1.220627004,        1.74933331,      0.5677897755,      0.6403958207
      18104,           0,           0,          3.02e-05,             5e-08,      -2.805696282,     -0.1927799483,     -0.5070975495,       2.620174041,       1.388514493,        1.82807274
      18104,           0,          10,          3.02e-05,             5e-08,      -3.814204004,      -0.894455735,      -1.211546382,       1.758127635,      0.5766894496,      0.6694357381
      18104,           0,          20,          3.02e-05,             5e-08,        -3.8184485,     -0.8999767122,      -1.216585941,       1.753010899,      0.5717385048,      0.6465759044
      18104,           0,          29,          3.02e-05,             5e-08,      -3.821237558,     -0.9042384374,       -1.22063006,        1.74933862,      0.5678056403,      0.6404288352
      18105,           0,           0,         3.025e-05,             5e-08,      -2.805613955,      -0.192653429,     -0.5070563319,       2.620262161,       1.388471175,       1.827702773
      18105,           0,          10,         3.025e-05,             5e-08,      -3.814177858,     -0.8944599553,       -1.21155037,       1.758132219,      0.5767050897,      0.6694805709
      18105,           0,          20,         3.025e-05,             5e-08,      -3.818421414,     -0.8999807492,       -1.21658974,       1.753015854,       0.571754297,      0.6466146887
      18105,           0,          29,         3.025e-05,             5e-08,      -3.821209858,     -0.9042423653,      -1.220633812,         1.7493439,      0.5678215066,      0.6404617736
      18106,           0,           0,          3.03e-05,             5e-08,      -2.805530638,     -0.1925274626,      -0.507015728,       2.620350778,       1.388427933,       1.827339349
      18106,           0,          10,          3.03e-05,             5e-08,      -3.814151672,     -0.8944641704,      -1.211555186,       1.758136788,      0.5767207287,      0.6695262323
      18106,           0,          20,          3.03e-05,             5e-08,       -3.81839431,     -0.8999847809,      -1.216594378,       1.753020781,      0.5717700909,      0.6466533934
      18106,           0,          29,          3.03e-05,             5e-08,      -3.821182141,     -0.9042462879,      -1.220638394,        1.74934915,      0.5678373746,      0.6404946838
      18107,           0,           0,         3.035e-05,             5e-08,      -2.805446452,     -0.1924022077,     -0.5069766943,        2.62043977,       1.388384766,       1.826982178
      18107,           0,          10,         3.035e-05,             5e-08,      -3.814125454,     -0.8944683798,       -1.21156097,       1.758141339,      0.5767363662,      0.6695720625
      18107,           0,          20,         3.035e-05,             5e-08,      -3.818367189,     -0.8999888069,      -1.216599995,        1.75302568,      0.5717858861,      0.6466920671
      18107,           0,          29,         3.035e-05,             5e-08,      -3.821154409,     -0.9042502049,      -1.220643935,       1.749354372,      0.5678532439,      0.6405276009
      18108,           0,           0,          3.04e-05,             5e-08,      -2.805361559,     -0.1922778367,     -0.5069393732,        2.62052886,       1.388341673,       1.826630656
      18108,           0,          10,          3.04e-05,             5e-08,      -3.814099215,     -0.8944725831,      -1.211567833,       1.758145868,      0.5767520018,      0.6696181227
      18108,           0,          20,          3.04e-05,             5e-08,      -3.818340052,     -0.8999928268,      -1.216606689,       1.753030551,      0.5718016829,      0.6467307145
      18108,           0,          29,          3.04e-05,             5e-08,      -3.821126664,     -0.9042541158,      -1.220650539,       1.749359564,      0.5678691146,      0.6405605298
      18109,           0,           0,         3.045e-05,             5e-08,      -2.805276194,     -0.1921548231,      -0.506904534,        2.62061777,       1.388298657,       1.826284323
      18109,           0,          10,         3.045e-05,             5e-08,      -3.814072966,     -0.8944767798,       -1.21157589,       1.758150368,      0.5767676358,      0.6696638698
      18109,           0,          20,         3.045e-05,             5e-08,      -3.818312899,       -0.89999684,      -1.216614575,       1.753035398,      0.5718174812,      0.6467693671
      18109,           0,          29,         3.045e-05,             5e-08,      -3.821098905,     -0.9042580202,      -1.220658321,       1.749364729,      0.5678849866,       0.640593473
      18110,           0,           0,          3.05e-05,             5e-08,      -2.805190301,     -0.1920327377,     -0.5068711849,        2.62070661,       1.388255718,       1.825942925
      18110,           0,          10,          3.05e-05,             5e-08,      -3.814046723,     -0.8944809696,      -1.211585268,       1.758154833,      0.5767832751,       0.669709635
      18110,           0,          20,          3.05e-05,             5e-08,      -3.818285727,     -0.9000008464,      -1.216623759,       1.753040226,       0.571833285,      0.6468080234
      18110,           0,          29,          3.05e-05,             5e-08,       -3.82107113,     -0.9042619177,      -1.220667398,       1.749369871,      0.5679008614,      0.6406264303
      18111,           0,           0,         3.055e-05,             5e-08,      -2.805104263,     -0.1919115912,     -0.5068391849,       2.620795003,       1.388212864,       1.825606335
      18111,           0,          10,         3.055e-05,             5e-08,      -3.814020464,     -0.8944851522,      -1.211596177,       1.758159283,      0.5767989414,      0.6697560849
      18111,           0,          20,         3.055e-05,             5e-08,      -3.818258535,     -0.9000048454,      -1.216634496,       1.753045039,      0.5718491233,      0.6468466683
      18111,           0,          29,         3.055e-05,             5e-08,      -3.821043339,     -0.9042658077,      -1.220677987,       1.749374998,      0.5679167721,      0.6406594168
      18112,           0,           0,          3.06e-05,             5e-08,       -2.80501821,     -0.1917912945,     -0.5068071797,       2.620882737,       1.388170092,       1.825274879
      18112,           0,          10,          3.06e-05,             5e-08,      -3.813994212,     -0.8944893265,       -1.21160863,       1.758163692,      0.5768145968,      0.6698039579
      18112,           0,          20,          3.06e-05,             5e-08,      -3.818231341,     -0.9000088362,      -1.216646752,       1.753049819,      0.5718649487,      0.6468855115
      18112,           0,          29,          3.06e-05,             5e-08,      -3.821015537,     -0.9042696897,      -1.220690089,       1.749380097,       0.567932666,      0.6406923951
      18113,           0,           0,         3.065e-05,             5e-08,      -2.804931953,      -0.191671701,      -0.506776711,       2.620970173,       1.388127399,       1.824947069
      18113,           0,          10,         3.065e-05,             5e-08,       -3.81396796,     -0.8944934919,      -1.211622486,       1.758168071,       0.576830219,      0.6697145056
      18113,           0,          20,         3.065e-05,             5e-08,      -3.818204133,     -0.9000128185,      -1.216660515,       1.753054581,      0.5718807598,      0.6469093953
      18113,           0,          29,         3.065e-05,             5e-08,      -3.820987709,     -0.9042735634,      -1.220703727,       1.749385185,      0.5679485507,      0.6407256739
      18114,           0,           0,          3.07e-05,             5e-08,      -2.804845439,      -0.191552869,     -0.5067476967,       2.621057349,       1.388084784,       1.824601106
      18114,           0,          10,          3.07e-05,             5e-08,      -3.813941697,     -0.8944976494,      -1.211638574,       1.758172387,      0.5768457923,      0.6696654283
      18114,           0,          20,          3.07e-05,             5e-08,      -3.818176905,     -0.9000167923,      -1.216676185,       1.753059293,      0.5718965258,      0.6469510007
      18114,           0,          29,          3.07e-05,             5e-08,      -3.820959862,     -0.9042774283,      -1.220719065,       1.749390245,      0.5679644175,      0.6407583457
      18115,           0,           0,         3.075e-05,             5e-08,      -2.804758816,     -0.1914349589,       -0.50671744,       2.621143914,       1.388042246,        1.82422326
      18115,           0,          10,         3.075e-05,             5e-08,      -3.813915421,     -0.8945017979,      -1.211656238,       1.758176696,      0.5768613598,      0.6697244035
      18115,           0,          20,         3.075e-05,             5e-08,      -3.818149646,     -0.9000207576,      -1.216693616,       1.753063999,       0.571912273,      0.6469869004
      18115,           0,          29,         3.075e-05,             5e-08,      -3.820931991,     -0.9042812851,       -1.22073631,       1.749395274,      0.5679802388,      0.6407908428
      18116,           0,           0,          3.08e-05,             5e-08,      -2.804672816,     -0.1913192936,     -0.5066857395,       2.621229805,       1.387999924,       1.823914892
      18116,           0,          10,          3.08e-05,             5e-08,      -3.813889124,     -0.8945059378,      -1.211675682,       1.758181009,      0.5768769286,       0.669761949
      18116,           0,          20,          3.08e-05,             5e-08,      -3.818122359,     -0.9000247142,      -1.216712853,        1.75306871,      0.5719280227,      0.6470239961
      18116,           0,          29,          3.08e-05,             5e-08,      -3.820904101,     -0.9042851331,      -1.220755317,       1.749400302,      0.5679960618,      0.6408234341
      18117,           0,           0,         3.085e-05,             5e-08,      -2.804585937,     -0.1912042992,     -0.5066526275,       2.621316554,       1.387957748,       1.823636641
      18117,           0,          10,         3.085e-05,             5e-08,      -3.813862798,     -0.8945100684,      -1.211696774,       1.758185336,      0.5768925006,      0.6698031953
      18117,           0,          20,         3.085e-05,             5e-08,      -3.818095046,     -0.9000286616,      -1.216733808,        1.75307343,      0.5719437765,      0.6470613278
      18117,           0,          29,         3.085e-05,             5e-08,      -3.820876187,     -0.9042889722,      -1.220776062,       1.749405337,      0.5680118885,      0.6408562325
      18118,           0,           0,          3.09e-05,             5e-08,      -2.804496371,     -0.1910909081,     -0.5066203546,        2.62140575,        1.38791563,       1.823355509
      18118,           0,          10,          3.09e-05,             5e-08,      -3.813836412,     -0.8945141897,      -1.211719803,       1.758189682,      0.5769080735,      0.6698429164
      18118,           0,          20,          3.09e-05,             5e-08,      -3.818067717,     -0.9000325997,      -1.216756609,       1.753078146,      0.5719595328,      0.6470988197
      18118,           0,          29,          3.09e-05,             5e-08,      -3.820848262,     -0.9042928019,       -1.22079862,       1.749410366,      0.5680277173,      0.6408890898
      18119,           0,           0,         3.095e-05,             5e-08,      -2.804406245,     -0.1909799118,     -0.5066000059,       2.621494912,       1.387873592,       1.823079983
      18119,           0,          10,         3.095e-05,             5e-08,       -3.81380997,     -0.8945183014,      -1.211744594,       1.758194058,      0.5769236469,      0.6699103427
      18119,           0,          20,         3.095e-05,             5e-08,      -3.818040375,     -0.9000365284,      -1.216781223,       1.753082863,       0.571975291,      0.6471253017
      18119,           0,          29,         3.095e-05,             5e-08,      -3.820820323,     -0.9042966223,      -1.220822978,       1.749415396,      0.5680435477,      0.6409181198
      18120,           0,           0,           3.1e-05,             5e-08,      -2.804313518,     -0.1908701702,     -0.5066073639,       2.621586267,       1.387831634,       1.822810829
      18120,           0,          10,           3.1e-05,             5e-08,      -3.813783507,     -0.8945224034,      -1.211771172,       1.758198443,      0.5769392204,      0.6699771876
      18120,           0,          20,           3.1e-05,             5e-08,      -3.817534224,     -0.8996093519,      -1.216807621,       1.753426101,      0.5719910507,      0.6492432933
      18120,           0,          29,           3.1e-05,             5e-08,      -3.820792372,      -0.904300433,      -1.220849134,        1.74942043,      0.5680593782,      0.6409448305
      18121,           0,           0,         3.105e-05,             5e-08,      -2.804192065,     -0.1906929322,     -0.5065849079,       2.621712265,       1.387789753,       1.822560984
      18121,           0,          10,         3.105e-05,             5e-08,      -3.813757024,     -0.8945264956,      -1.211799525,       1.758202835,      0.5769547885,      0.6700476325
      18121,           0,          20,         3.105e-05,             5e-08,      -3.817985648,     -0.9000443566,      -1.216835835,       1.753092311,      0.5720068033,      0.6471970005
      18121,           0,          29,         3.105e-05,             5e-08,      -3.820764393,      -0.904304234,       -1.22087705,       1.749425479,      0.5680752009,      0.6409780284
      18122,           0,           0,          3.11e-05,             5e-08,      -2.804088128,     -0.1905865021,     -0.5065423123,       2.621813272,       1.387747955,        1.82230868
      18122,           0,          10,          3.11e-05,             5e-08,      -3.813730515,     -0.8945305779,      -1.211829627,       1.758207242,      0.5769703534,      0.6701055814
      18122,           0,          20,          3.11e-05,             5e-08,      -3.817958243,      -0.900048256,      -1.216865791,        1.75309706,      0.5720225562,      0.6472375731
      18122,           0,          29,          3.11e-05,             5e-08,      -3.820736366,     -0.9043080253,      -1.220906714,       1.749430561,      0.5680910255,      0.6410109926
      18123,           0,           0,         3.115e-05,             5e-08,      -2.803986795,     -0.1904868959,     -0.5064926236,       2.621910458,       1.387706238,       1.822058175
      18123,           0,          10,         3.115e-05,             5e-08,      -3.813703964,     -0.8945346504,      -1.211861453,       1.758211677,      0.5769859202,      0.6701587441
      18123,           0,          20,         3.115e-05,             5e-08,      -3.817930787,     -0.9000521457,      -1.216897468,       1.753101846,      0.5720383118,      0.6472766247
      18123,           0,          29,         3.115e-05,             5e-08,      -3.820708308,     -0.9043118069,      -1.220938152,       1.749435669,      0.5681068525,      0.6410437947
      18124,           0,           0,          3.12e-05,             5e-08,      -2.803890928,      -0.190391006,     -0.5064411405,         2.6220013,       1.387664602,        1.82180994
      18124,           0,          10,          3.12e-05,             5e-08,      -3.813677311,      -0.894538713,       -1.21189492,       1.758216184,      0.5770014883,      0.6702025675
