"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega"
21025, 2.626082158907522e-02, 1.138142417132223e-02, 2.498790518623173e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.164342109586587e+05, 1.000000000000000e-10, 1.655140517023721e+10
21026, 2.649256457761395e-02, 1.153541814592306e-02, 2.478439650339407e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.125198873143813e+05, 1.000000000000000e-10, 1.612177361477298e+10
21027, 2.672632023271533e-02, 1.169045480425061e-02, 2.455852701446676e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.079470571410778e+05, 1.000000000000000e-10, 1.577761232514850e+10
21028, 2.696229042759702e-02, 1.184625199316044e-02, 2.427723932624587e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.022074047874496e+05, 1.000000000000000e-10, 1.545798973267476e+10
21029, 2.720021650303604e-02, 1.200322433132662e-02, 2.395103014032347e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.954867926563348e+05, 1.000000000000000e-10, 1.521169772406678e+10
21030, 2.744017773971642e-02, 1.216127572279400e-02, 2.366111101218184e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.894835553958382e+05, 1.000000000000000e-10, 1.494385730918986e+10
21031, 2.768231905432403e-02, 1.232020887729127e-02, 2.339037861279221e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.839806944775223e+05, 1.000000000000000e-10, 1.466217072779289e+10
21032, 2.792658884604773e-02, 1.248012651072189e-02, 2.320000351719229e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.800506546466440e+05, 1.000000000000000e-10, 1.434717942906825e+10
21033, 2.817334763398938e-02, 1.264049774807902e-02, 2.298342852121043e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.756722281553255e+05, 1.000000000000000e-10, 1.402583923541568e+10
21034, 2.842223586922695e-02, 1.280189742990596e-02, 2.274905539433898e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.708052003464990e+05, 1.000000000000000e-10, 1.376419405494751e+10
21035, 2.867347510027514e-02, 1.296400655279658e-02, 2.248967388701433e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.654292084021620e+05, 1.000000000000000e-10, 1.350708720795807e+10
21036, 2.892688557618334e-02, 1.312712557143527e-02, 2.219456353528265e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.593198252222194e+05, 1.000000000000000e-10, 1.330055696572437e+10
21037, 2.918247807647721e-02, 1.329126198750077e-02, 2.194517003033286e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.541045145281095e+05, 1.000000000000000e-10, 1.307430140776577e+10
21038, 2.944047537094310e-02, 1.345609066230411e-02, 2.167985292371343e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.486259818264003e+05, 1.000000000000000e-10, 1.284876019926613e+10
21039, 2.970067252074746e-02, 1.362195497188931e-02, 2.142491476510304e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.433158825879022e+05, 1.000000000000000e-10, 1.264466602052065e+10
21040, 2.996327352052229e-02, 1.378855796467098e-02, 2.117687137715840e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.381509756127687e+05, 1.000000000000000e-10, 1.242826807679921e+10
21041, 3.022821093575171e-02, 1.395602713125049e-02, 2.089206766630651e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.322352454665847e+05, 1.000000000000000e-10, 1.224907359388081e+10
21042, 3.049540649779703e-02, 1.412451040142764e-02, 2.062859866640907e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.267273230320583e+05, 1.000000000000000e-10, 1.207175587977108e+10
