"Time_Iter","Outer_Iter","Inner_Iter",    "Cur_Time"    ,    "Time_Step"   ,    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
        496,           0,          10,         2.465e-05,             5e-08,      -3.851263608,      -1.188344662,      -1.051454207,       1.513560738,      0.4119464147,       2.344587423
        496,           0,          20,         2.465e-05,             5e-08,      -3.908774145,      -1.211668818,      -1.062222401,       1.464236587,       0.399107441,       2.074334298
        496,           0,          29,         2.465e-05,             5e-08,       -3.94463882,      -1.224641203,      -1.069590909,       1.433627767,      0.3917858619,       1.844799337
        497,           0,           0,          2.47e-05,             5e-08,      -2.575455916,      0.1159776417,     -0.1039500386,       2.764037093,       1.618317981,       2.739709554
        497,           0,          10,          2.47e-05,             5e-08,      -3.850815679,      -1.187950762,       -1.05078649,       1.513988559,      0.4124412398,        2.34382778
        497,           0,          20,          2.47e-05,             5e-08,      -3.908233606,      -1.211239402,      -1.061540476,       1.464738618,      0.3996169142,       2.073444329
        497,           0,          29,          2.47e-05,             5e-08,      -3.944043421,      -1.224198665,      -1.068902437,       1.434170833,      0.3922997801,        1.84394225
        498,           0,           0,         2.475e-05,             5e-08,      -2.575436754,       0.115921765,     -0.1039629626,       2.764079714,       1.618219187,       2.738827616
        498,           0,          10,         2.475e-05,             5e-08,      -3.850368481,      -1.187557664,      -1.050120265,       1.514415947,      0.4129350241,       2.343107481
        498,           0,          20,         2.475e-05,             5e-08,       -3.90769401,      -1.210810942,      -1.060860078,       1.465240117,      0.4001252873,       2.072583657
        498,           0,          29,         2.475e-05,             5e-08,      -3.943449062,      -1.223757129,      -1.068215527,       1.434713361,      0.3928125856,       1.843057492
        499,           0,           0,          2.48e-05,             5e-08,      -2.575416553,      0.1158659124,     -0.1039758682,       2.764124741,       1.618125276,       2.737952875
        499,           0,          10,          2.48e-05,             5e-08,      -3.849921875,      -1.187165355,      -1.049455476,       1.514843155,      0.4134278063,       2.342258294
        499,           0,          20,          2.48e-05,             5e-08,      -3.907154511,      -1.210383444,      -1.060181036,       1.465742552,      0.4006325865,       2.072036653
        499,           0,          29,          2.48e-05,             5e-08,      -3.942855118,      -1.223316594,      -1.067530091,       1.435256423,      0.3933242948,       1.842165459
        500,           0,           0,         2.485e-05,             5e-08,      -2.575394761,      0.1158105894,     -0.1039888296,       2.764172619,       1.618035736,       2.737071101
        500,           0,          10,         2.485e-05,             5e-08,      -3.849475846,      -1.186773859,      -1.048792123,       1.515270222,      0.4139195889,        2.34131678
        500,           0,          20,         2.485e-05,             5e-08,      -3.906616237,      -1.209956914,      -1.059503651,       1.466243966,      0.4011388155,       2.071387483
        500,           0,          29,         2.485e-05,             5e-08,      -3.942260845,       -1.22287706,      -1.066845893,       1.435801231,      0.3938349116,       1.841255975
        501,           0,           0,          2.49e-05,             5e-08,      -2.575371284,      0.1157559459,     -0.1040024039,       2.764223273,       1.617950125,       2.736189411
        501,           0,          10,          2.49e-05,             5e-08,      -3.849029788,      -1.186383183,      -1.048129945,       1.515698226,      0.4144103738,       2.340391064
        501,           0,          20,          2.49e-05,             5e-08,      -3.906077914,      -1.209531347,      -1.058827441,       1.466746536,      0.4016439775,       2.070642331
        501,           0,          29,          2.49e-05,             5e-08,      -3.941667887,       -1.22243852,      -1.066163363,       1.436345019,      0.3943444394,       1.840315099
        502,           0,           0,         2.495e-05,             5e-08,      -2.575346152,      0.1157021354,     -0.1040160902,       2.764276597,       1.617866768,       2.735318067
        502,           0,          10,         2.495e-05,             5e-08,      -3.848584463,      -1.185993324,       -1.04746916,       1.516125775,      0.4149001639,       2.339440943
        502,           0,          20,         2.495e-05,             5e-08,      -3.905540373,      -1.209106743,      -1.058152669,       1.467248821,      0.4021480757,       2.069830354
        502,           0,          29,         2.495e-05,             5e-08,      -3.941077087,      -1.222000975,      -1.065482565,       1.436886338,      0.3948528816,       1.839364085
        503,           0,           0,           2.5e-05,             5e-08,      -2.575319329,      0.1156493459,     -0.1040295628,       2.764332815,       1.617784607,       2.734452156
        503,           0,          10,           2.5e-05,             5e-08,      -3.848140366,      -1.185604308,      -1.046809898,       1.516551958,      0.4153889612,       2.338479805
        503,           0,          20,           2.5e-05,             5e-08,      -3.905004912,      -1.208683105,      -1.057479712,       1.467748552,      0.4026511136,        2.06902984
        503,           0,          29,           2.5e-05,             5e-08,      -3.940488514,       -1.22156442,       -1.06480343,       1.437425037,      0.3953602422,       1.838443942
        504,           0,           0,         2.505e-05,             5e-08,      -2.575290789,      0.1155977109,     -0.1040427578,       2.764392064,       1.617703192,       2.733593228
        504,           0,          10,         2.505e-05,             5e-08,      -3.847697538,      -1.185216142,       -1.04615215,         1.5169767,       0.415876769,       2.337535918
        504,           0,          20,         2.505e-05,             5e-08,      -3.904471535,      -1.208260432,      -1.056808468,       1.468245704,      0.4031530949,       2.068321375
        504,           0,          29,         2.505e-05,             5e-08,      -3.939901775,      -1.221128859,      -1.064125928,       1.437961795,      0.3958665266,       1.837580798
        505,           0,           0,          2.51e-05,             5e-08,      -2.575260701,      0.1155471743,     -0.1040559071,       2.764454095,        1.61762222,       2.732731827
        505,           0,          10,          2.51e-05,             5e-08,      -3.847256078,      -1.184828837,       -1.04549594,       1.517399816,      0.4163635894,       2.336608117
        505,           0,          20,          2.51e-05,             5e-08,      -3.903940066,      -1.207838717,       -1.05613888,       1.468740575,      0.4036540226,       2.067666977
        505,           0,          29,          2.51e-05,             5e-08,      -3.939317097,      -1.220694286,      -1.063450074,       1.438496213,      0.3963717375,       1.836713676
        506,           0,           0,         2.515e-05,             5e-08,      -2.575229165,      0.1154977297,     -0.1040689787,       2.764518646,       1.617541489,       2.731876392
        506,           0,          10,         2.515e-05,             5e-08,      -3.846815989,      -1.184442394,      -1.044841393,       1.517821317,      0.4168494244,       2.335682768
        506,           0,          20,         2.515e-05,             5e-08,      -3.903410218,      -1.207417957,       -1.05547089,       1.469233664,      0.4041538994,       2.066746409
        506,           0,          29,         2.515e-05,             5e-08,      -3.938734117,      -1.220260696,      -1.062775811,       1.439028901,      0.3968758774,       1.835966038
        507,           0,           0,          2.52e-05,             5e-08,      -2.575196456,       0.115449135,     -0.1040820439,       2.764585127,       1.617460876,       2.731025725
        507,           0,          10,          2.52e-05,             5e-08,      -3.846377354,      -1.184056797,      -1.044188417,       1.518241027,      0.4173342775,       2.334710042
        507,           0,          20,          2.52e-05,             5e-08,      -3.902882054,      -1.206998144,      -1.054804487,       1.469724848,      0.4046527282,       2.065802424
        507,           0,          29,          2.52e-05,             5e-08,      -3.938152786,      -1.219828084,      -1.062103128,       1.439559931,       0.397378949,       1.834990296
        508,           0,           0,         2.525e-05,             5e-08,      -2.575162635,      0.1154014439,     -0.1040948948,       2.764653455,        1.61738031,       2.730167954
        508,           0,          10,         2.525e-05,             5e-08,      -3.845940088,      -1.183672032,      -1.043536975,       1.518659088,      0.4178181391,       2.333924247
        508,           0,          20,         2.525e-05,             5e-08,      -3.902355373,      -1.206579276,      -1.054139624,       1.470214472,      0.4051504913,       2.064841305
        508,           0,          29,         2.525e-05,             5e-08,      -3.937572875,      -1.219396448,       -1.06143199,        1.44008969,      0.3978809367,       1.834007192
        509,           0,           0,          2.53e-05,             5e-08,      -2.575127756,      0.1153546615,     -0.1041073354,        2.76472358,       1.617299755,       2.729310628
        509,           0,          10,          2.53e-05,             5e-08,      -3.845503782,      -1.183288086,      -1.042886977,       1.519076241,      0.4183009955,       2.333109507
        509,           0,          20,          2.53e-05,             5e-08,       -3.90182993,      -1.206161352,      -1.053476269,       1.470702964,      0.4056472001,       2.063885339
        509,           0,          29,          2.53e-05,             5e-08,      -3.936994033,      -1.218965787,      -1.060762359,       1.440618769,      0.3983818532,       1.833035066
        510,           0,           0,         2.535e-05,             5e-08,      -2.575091952,      0.1153087784,     -0.1041195834,       2.764795344,       1.617219247,       2.728462862
        510,           0,          10,         2.535e-05,             5e-08,      -3.845068472,      -1.182904969,      -1.042238433,        1.51949243,      0.4187828764,       2.332276127
        510,           0,          20,         2.535e-05,             5e-08,      -3.901305573,      -1.205744371,      -1.052814394,       1.471190588,      0.4061428702,       2.062963125
        510,           0,          29,         2.535e-05,             5e-08,      -3.936416078,      -1.218536096,      -1.060094197,       1.441147475,      0.3988817115,       1.832100118
        511,           0,           0,          2.54e-05,             5e-08,       -2.57505548,        0.11526372,     -0.1041314153,       2.764868257,       1.617138756,       2.727625952
        511,           0,          10,          2.54e-05,             5e-08,      -3.844633493,      -1.182522683,      -1.041591197,       1.519908862,       0.419263789,       2.331461474
        511,           0,          20,          2.54e-05,             5e-08,      -3.900781461,      -1.205328329,      -1.052153905,       1.471678838,      0.4066375059,       2.062062452
        511,           0,          29,          2.54e-05,             5e-08,      -3.935838567,      -1.218107373,      -1.059427473,       1.441676577,      0.3993805152,       1.831197082
        512,           0,           0,         2.545e-05,             5e-08,      -2.574977067,      0.1152684723,     -0.1041249496,       2.764974076,        1.61720502,       2.726845019
        512,           0,          10,         2.545e-05,             5e-08,      -3.844198799,      -1.182141226,      -1.040945229,       1.520325619,      0.4197437365,       2.330638931
        512,           0,          20,         2.545e-05,             5e-08,      -3.900254896,      -1.204913226,      -1.051494385,       1.472172478,      0.4071311116,       2.061131257
        512,           0,          29,         2.545e-05,             5e-08,      -3.935259501,      -1.217679615,      -1.058761973,       1.442209536,       0.399878269,       1.830293918
        513,           0,           0,          2.55e-05,             5e-08,      -2.574933926,      0.1152353751,     -0.1041333458,       2.765054154,       1.617125621,       2.726016067
        513,           0,          10,          2.55e-05,             5e-08,      -3.843762522,      -1.181760603,      -1.040300295,       1.520746151,      0.4202227093,       2.329791352
        513,           0,          20,          2.55e-05,             5e-08,       -3.89972801,      -1.204499055,      -1.050836129,       1.472667753,      0.4076236841,       2.060233364
        513,           0,          29,          2.55e-05,             5e-08,       -3.93467949,      -1.217252817,      -1.058097709,       1.442745251,      0.4003749729,       1.829347892
        514,           0,           0,         2.555e-05,             5e-08,      -2.574899444,       0.115190603,     -0.1041435227,        2.76512604,       1.617035036,       2.725169807
        514,           0,          10,         2.555e-05,             5e-08,      -3.843327651,       -1.18138081,      -1.039656926,       1.521164934,      0.4207007104,       2.328904224
        514,           0,          20,         2.555e-05,             5e-08,      -3.899205061,      -1.204085821,      -1.050179798,        1.47315707,      0.4081152296,        2.05930701
        514,           0,          29,         2.555e-05,             5e-08,      -3.934104436,      -1.216826981,      -1.057435379,       1.443273574,      0.4008706308,       1.828407952
        515,           0,           0,          2.56e-05,             5e-08,      -2.574867544,       0.115142405,      -0.104153088,       2.765194942,       1.616942012,       2.724311759
        515,           0,          10,          2.56e-05,             5e-08,      -3.842894649,      -1.181001998,      -1.039015199,       1.521581071,      0.4211777043,       2.327993586
        515,           0,          20,          2.56e-05,             5e-08,      -3.898682906,      -1.203673839,      -1.049525055,       1.473645935,       0.408605663,       2.058348083
        515,           0,          29,          2.56e-05,             5e-08,      -3.933529215,       -1.21640256,      -1.056774673,       1.443803186,      0.4013651258,        1.82742643
        516,           0,           0,         2.565e-05,             5e-08,      -2.574836213,      0.1150936462,     -0.1041610134,       2.765262443,       1.616853612,       2.723452173
        516,           0,          10,         2.565e-05,             5e-08,      -3.842462336,      -1.180624217,      -1.038375058,       1.521996753,      0.4216536861,       2.327065808
        516,           0,          20,         2.565e-05,             5e-08,      -3.898162857,      -1.203262855,      -1.048872029,       1.474132121,      0.4090950654,        2.05738817
        516,           0,          29,         2.565e-05,             5e-08,      -3.932956975,      -1.215979023,      -1.056115646,       1.444328887,      0.4018586074,       1.826460917
        517,           0,           0,          2.57e-05,             5e-08,      -2.574804961,      0.1150452344,     -0.1041667369,       2.765328874,       1.616771165,       2.722603685
        517,           0,          10,          2.57e-05,             5e-08,      -3.842031216,      -1.180247213,      -1.037736317,       1.522411128,      0.4221287467,       2.326150881
        517,           0,          20,          2.57e-05,             5e-08,      -3.897644124,      -1.202852727,      -1.048220442,       1.474617061,       0.409583484,        2.05643684
        517,           0,          29,          2.57e-05,             5e-08,      -3.932386111,      -1.215556351,      -1.055458056,       1.444853407,      0.4023510854,       1.825484905
        518,           0,           0,         2.575e-05,             5e-08,      -2.574773921,      0.1149973137,     -0.1041697543,       2.765393813,       1.616693221,       2.721767774
        518,           0,          10,         2.575e-05,             5e-08,       -3.84160109,      -1.179870995,      -1.037099002,       1.522824538,      0.4226028895,       2.325245223
        518,           0,          20,         2.575e-05,             5e-08,      -3.897126984,      -1.202443453,      -1.047570386,       1.475100234,      0.4100709118,        2.05548325
        518,           0,          29,         2.575e-05,             5e-08,      -3.931817164,      -1.215134561,       -1.05480207,       1.445375795,      0.4028425125,       1.824511822
        519,           0,           0,          2.58e-05,             5e-08,      -2.574743467,      0.1149497095,     -0.1041695003,        2.76545649,       1.616618363,       2.720938704
        519,           0,          10,          2.58e-05,             5e-08,      -3.841172118,      -1.179495592,      -1.036463065,       1.523236707,      0.4230759785,       2.324325895
        519,           0,          20,          2.58e-05,             5e-08,       -3.89661117,      -1.202035056,      -1.046921778,       1.475582109,      0.4105571851,       2.054528283
        519,           0,          29,          2.58e-05,             5e-08,      -3.931249669,      -1.214713664,      -1.054147523,       1.445896823,      0.4033328021,       1.823524339
        520,           0,           0,         2.585e-05,             5e-08,      -2.574713711,      0.1149023652,     -0.1041662119,       2.765516846,       1.616545486,       2.720107833
        520,           0,          10,         2.585e-05,             5e-08,      -3.840744294,      -1.179120987,      -1.035828601,       1.523647599,      0.4235480886,       2.323368704
        520,           0,          20,         2.585e-05,             5e-08,      -3.896096763,       -1.20162753,      -1.046274678,       1.476062522,      0.4110424676,       2.053548907
        520,           0,          29,         2.585e-05,             5e-08,      -3.930683804,       -1.21429367,      -1.053494536,       1.446416176,      0.4038220847,       1.822501012
        521,           0,           0,          2.59e-05,             5e-08,      -2.574684911,       0.114855097,     -0.1041595713,       2.765574496,       1.616473803,       2.719263788
        521,           0,          10,          2.59e-05,             5e-08,       -3.84031791,      -1.178747188,      -1.035195549,       1.524056691,      0.4240192263,       2.322211846
        521,           0,          20,          2.59e-05,             5e-08,      -3.895583036,      -1.201220882,      -1.045628896,       1.476542745,      0.4115266517,       2.052433003
        521,           0,          29,          2.59e-05,             5e-08,      -3.930118062,      -1.213874576,      -1.052842842,       1.446936439,      0.4043102094,       1.821378138
        522,           0,           0,         2.595e-05,             5e-08,      -2.574657291,      0.1148077589,     -0.1041494167,       2.765629087,       1.616402815,       2.718348275
        522,           0,          10,         2.595e-05,             5e-08,      -3.839892494,      -1.178374169,      -1.034563908,       1.524464826,      0.4244892817,       2.321118877
        522,           0,          20,         2.595e-05,             5e-08,      -3.895070541,      -1.200815102,      -1.044984574,       1.477021803,      0.4120097459,       2.051345715
        522,           0,          29,         2.595e-05,             5e-08,      -3.929552353,      -1.213456382,      -1.052192417,       1.447457727,      0.4047972588,        1.82027735
        523,           0,           0,           2.6e-05,             5e-08,      -2.574631049,      0.1147602851,      -0.104135526,       2.765680245,       1.616332145,       2.717459255
        523,           0,          10,           2.6e-05,             5e-08,      -3.839466916,       -1.17800192,        -1.0339334,       1.524874085,      0.4249583796,       2.320062459
        523,           0,          20,           2.6e-05,             5e-08,       -3.89455728,      -1.200410196,      -1.044341363,       1.477503237,      0.4124918358,       2.050295056
        523,           0,          29,           2.6e-05,             5e-08,      -3.928987264,      -1.213039087,      -1.051543455,       1.447979055,       0.405283295,       1.819222436
        524,           0,           0,         2.605e-05,             5e-08,      -2.574606373,      0.1147124821,     -0.1041177296,       2.765727684,       1.616261542,       2.716596882
        524,           0,          10,         2.605e-05,             5e-08,      -3.839042154,      -1.177630432,      -1.033304264,       1.525282655,      0.4254265586,        2.31905026
        524,           0,          20,         2.605e-05,             5e-08,       -3.89404527,      -1.200006156,      -1.043699698,       1.477983461,       0.412972946,       2.049292429
        524,           0,          29,         2.605e-05,             5e-08,      -3.928424325,      -1.212622692,      -1.050896098,       1.448497777,      0.4057683307,       1.818209555
        525,           0,           0,          2.61e-05,             5e-08,      -2.574583525,      0.1146640724,      -0.104095315,       2.765770989,       1.616190875,       2.715757495
        525,           0,          10,          2.61e-05,             5e-08,      -3.838618306,      -1.177259685,      -1.032676488,       1.525690358,      0.4258938208,       2.318093674
        525,           0,          20,          2.61e-05,             5e-08,      -3.893535019,      -1.199602981,       -1.04305957,        1.47846156,      0.4134530799,       2.048322581
        525,           0,          29,          2.61e-05,             5e-08,      -3.927862574,      -1.212207194,      -1.050250197,        1.44901554,       0.406252371,       1.817227996
        526,           0,           0,         2.615e-05,             5e-08,      -2.574562507,      0.1146151361,     -0.1040684769,       2.765810253,       1.616120061,       2.714932213
        526,           0,          10,         2.615e-05,             5e-08,      -3.838195177,      -1.176889682,      -1.032050052,       1.526097538,       0.426360107,       2.317162972
        526,           0,          20,         2.615e-05,             5e-08,      -3.875396615,      -1.180287772,      -1.041075136,       1.490391788,      0.4301259721,       2.048097975
        526,           0,          29,         2.615e-05,             5e-08,      -3.927302013,      -1.211792595,      -1.049605774,       1.449532359,       0.406735264,       1.816260634
        527,           0,           0,          2.62e-05,             5e-08,      -2.574519926,      0.1145811866,     -0.1040246613,       2.765856502,       1.616103984,       2.714142495
        527,           0,          10,          2.62e-05,             5e-08,      -3.837772015,      -1.176520432,      -1.031424807,        1.52650558,      0.4268253512,       2.316232474
        527,           0,          20,          2.62e-05,             5e-08,      -3.892517072,      -1.198799218,      -1.041783575,       1.479416191,      0.4144101219,       2.046445392
        527,           0,          29,          2.62e-05,             5e-08,      -3.926742979,      -1.211378891,      -1.048962851,       1.450047634,      0.4072171404,       1.815292507
        528,           0,           0,         2.625e-05,             5e-08,      -2.574495615,      0.1145426577,      -0.103986846,       2.765894419,       1.616009317,       2.713309276
        528,           0,          10,         2.625e-05,             5e-08,      -3.837349533,      -1.176151927,      -1.030800622,       1.526913168,      0.4272896728,       2.315295482
        528,           0,          20,         2.625e-05,             5e-08,      -3.892009961,      -1.198398637,       -1.04114748,       1.479891685,      0.4148871296,       2.045487723
        528,           0,          29,         2.625e-05,             5e-08,      -3.926185436,      -1.210966086,      -1.048321112,       1.450561431,      0.4076980014,       1.814308467
        529,           0,           0,          2.63e-05,             5e-08,      -2.574479383,      0.1144970166,     -0.1039466209,       2.765924346,       1.615907404,       2.712460505
        529,           0,          10,          2.63e-05,             5e-08,       -3.83692817,      -1.175784184,      -1.030177673,       1.527319501,      0.4277530333,        2.31433395
        529,           0,          20,          2.63e-05,             5e-08,      -3.891504246,      -1.197998924,      -1.040512632,       1.480365684,      0.4153631346,       2.044498605
        529,           0,          29,          2.63e-05,             5e-08,      -3.925629336,      -1.210554178,      -1.047680653,       1.451073818,      0.4081778512,       1.813291144
        530,           0,           0,         2.635e-05,             5e-08,      -2.574466951,      0.1144478489,      -0.103902486,       2.765949133,       1.615809161,       2.711606699
        530,           0,          10,         2.635e-05,             5e-08,      -3.836508465,      -1.175417204,      -1.029556279,       1.527723562,      0.4282154763,       2.313320654
        530,           0,          20,         2.635e-05,             5e-08,      -3.890999949,      -1.197600084,      -1.039879296,       1.480838132,      0.4158381696,       2.043477877
        530,           0,          29,         2.635e-05,             5e-08,      -3.925074606,      -1.210143173,      -1.047041668,       1.451584906,      0.4086567133,       1.812256761
        531,           0,           0,          2.64e-05,             5e-08,      -2.574456599,      0.1143967277,     -0.1038537014,       2.765970076,       1.615716607,       2.710749425
        531,           0,          10,          2.64e-05,             5e-08,      -3.836089859,      -1.175050974,      -1.028936322,        1.52812638,      0.4286770084,       2.312336893
        531,           0,          20,          2.64e-05,             5e-08,      -3.890496803,      -1.197202102,      -1.039247401,       1.481309507,      0.4163122372,       2.042484278
        531,           0,          29,          2.64e-05,             5e-08,      -3.924521098,      -1.209733057,      -1.046404154,       1.452094944,      0.4091345902,       1.811252348
        532,           0,           0,         2.645e-05,             5e-08,      -2.574447469,       0.114344483,     -0.1037996961,       2.765988227,       1.615629033,       2.709909681
        532,           0,          10,         2.645e-05,             5e-08,      -3.835672164,      -1.174685481,       -1.02831777,       1.528528302,      0.4291376326,       2.311392767
        532,           0,          20,         2.645e-05,             5e-08,      -3.889994737,      -1.196804978,      -1.038616957,       1.481779926,      0.4167853404,       2.041527626
        532,           0,          29,         2.645e-05,             5e-08,      -3.923968722,       -1.20932383,       -1.04576809,       1.452604083,      0.4096114852,       1.810296897
        533,           0,           0,          2.65e-05,             5e-08,      -2.574439004,      0.1142916921,     -0.1037407468,       2.766004537,       1.615545199,       2.709087932
        533,           0,          10,          2.65e-05,             5e-08,      -3.835255321,      -1.174320714,      -1.027700584,       1.528929439,      0.4295973456,       2.310526802
        533,           0,          20,          2.65e-05,             5e-08,      -3.889493651,        -1.1964087,      -1.037987908,       1.482249574,      0.4172574455,       2.040635065
        533,           0,          29,          2.65e-05,             5e-08,      -3.923417395,      -1.208915487,      -1.045133455,       1.453112467,      0.4100873423,       1.809384121
        534,           0,           0,         2.655e-05,             5e-08,       -2.57443075,      0.1142386577,     -0.1036771169,       2.766019899,        1.61546398,        2.70827634
        534,           0,          10,         2.655e-05,             5e-08,      -3.834839233,      -1.173956658,      -1.027084748,       1.529329989,      0.4300560272,        2.30968875
        534,           0,          20,         2.655e-05,             5e-08,      -3.888993509,      -1.196013273,       -1.03736027,       1.482718521,      0.4177284692,       2.039757816
        534,           0,          29,         2.655e-05,             5e-08,      -3.922867031,      -1.208508027,      -1.044500229,       1.453620246,       0.410562114,       1.808462629
        535,           0,           0,          2.66e-05,             5e-08,      -2.574422453,      0.1141855674,     -0.1036092513,       2.766034876,       1.615384497,       2.707476613
        535,           0,          10,          2.66e-05,             5e-08,      -3.834423823,      -1.173593304,      -1.026470235,       1.529730071,      0.4305137565,       2.308860554
        535,           0,          20,          2.66e-05,             5e-08,      -3.888494193,      -1.195618698,      -1.036733976,       1.483186963,      0.4181985148,         2.0388593
        535,           0,          29,          2.66e-05,             5e-08,      -3.922317567,       -1.20810145,      -1.043868389,       1.454127506,      0.4110359057,       1.807527446
        536,           0,           0,         2.665e-05,             5e-08,      -2.574413615,      0.1141328175,     -0.1035370896,       2.766050491,       1.615306142,       2.706673423
        536,           0,          10,         2.665e-05,             5e-08,      -3.834009072,      -1.173230651,      -1.025857067,       1.530129702,      0.4309705832,       2.308057726
        536,           0,          20,         2.665e-05,             5e-08,      -3.887995694,      -1.195224975,      -1.036109088,       1.483654887,      0.4186676042,       2.037936869
        536,           0,          29,         2.665e-05,             5e-08,      -3.921768947,      -1.207695758,      -1.043237938,        1.45463435,      0.4115087247,       1.806563696
        537,           0,           0,          2.67e-05,             5e-08,       -2.57440373,      0.1140807539,     -0.1034609174,       2.766067818,       1.615228463,       2.705862251
        537,           0,          10,          2.67e-05,             5e-08,      -3.833594943,       -1.17286873,      -1.025245155,       1.530528963,      0.4314265115,        2.30719387
        537,           0,          20,          2.67e-05,             5e-08,      -3.887497938,      -1.194832117,      -1.035485408,        1.48412246,      0.4191357404,       2.036982121
        537,           0,          29,          2.67e-05,             5e-08,      -3.921221092,      -1.207290957,      -1.042608795,       1.455140909,      0.4119805729,       1.805568581
        538,           0,           0,         2.675e-05,             5e-08,      -2.574392446,      0.1140293679,     -0.1033809354,       2.766087569,         1.6151509,       2.705042282
        538,           0,          10,         2.675e-05,             5e-08,       -3.83318148,      -1.172507563,      -1.024634496,       1.530927756,      0.4318815444,       2.306253045
        538,           0,          20,         2.675e-05,             5e-08,      -3.887000869,      -1.194440123,      -1.034863213,       1.484589707,      0.4196029262,        2.03600033
        538,           0,          29,         2.675e-05,             5e-08,       -3.92067419,      -1.206887033,      -1.041981081,       1.455646839,      0.4124514535,       1.804546216
        539,           0,           0,          2.68e-05,             5e-08,      -2.574379023,      0.1139792381,     -0.1032975881,       2.766111355,       1.615073334,       2.704213935
        539,           0,          10,          2.68e-05,             5e-08,      -3.832768334,      -1.172147145,      -1.024025157,       1.531326705,      0.4323356809,       2.305276796
        539,           0,          20,          2.68e-05,             5e-08,      -3.886504528,      -1.194048984,      -1.034242315,       1.485056607,      0.4200691619,       2.035022455
        539,           0,          29,          2.68e-05,             5e-08,      -3.920128369,      -1.206483981,      -1.041354764,       1.456151925,       0.412921369,       1.803570103
        540,           0,           0,         2.685e-05,             5e-08,      -2.574362752,      0.1139308495,     -0.1032118409,       2.766140627,       1.614995719,       2.703389793
        540,           0,          10,         2.685e-05,             5e-08,      -3.832355888,      -1.171787497,       -1.02341713,       1.531725138,      0.4327889186,       2.304406474
        540,           0,          20,         2.685e-05,             5e-08,      -3.886009172,      -1.193658693,      -1.033622801,       1.485522695,      0.4205344481,       2.034110167
        540,           0,          29,         2.685e-05,             5e-08,      -3.919583649,        -1.2060818,      -1.040729856,       1.456656136,      0.4133903241,       1.802628004
        541,           0,           0,          2.69e-05,             5e-08,      -2.574318849,      0.1139052162,     -0.1031118914,       2.766190481,       1.615060639,       2.702640559
        541,           0,          10,          2.69e-05,             5e-08,      -3.831944216,      -1.171428633,      -1.022810387,       1.532122904,      0.4332412631,       2.303602573
        541,           0,          20,          2.69e-05,             5e-08,      -3.885514786,      -1.193269251,       -1.03300464,       1.485987982,      0.4209987968,       2.033216832
        541,           0,          29,          2.69e-05,             5e-08,      -3.919040029,      -1.205680484,      -1.040106328,        1.45715945,      0.4138583249,       1.801690367
        542,           0,           0,         2.695e-05,             5e-08,      -2.574287917,      0.1138727941,     -0.1030204952,       2.766241751,       1.614977966,       2.701852368
        542,           0,          10,         2.695e-05,             5e-08,      -3.831533316,      -1.171070547,      -1.022204962,       1.532519993,      0.4336927269,       2.302803598
        542,           0,          20,         2.695e-05,             5e-08,      -3.885021362,      -1.192880647,      -1.032387845,       1.486452471,      0.4214622118,       2.032296353
        542,           0,          29,         2.695e-05,             5e-08,      -3.918497497,      -1.205280035,      -1.039484198,       1.457661888,       0.414325362,       1.800742538
        543,           0,           0,           2.7e-05,             5e-08,      -2.574259665,       0.113832836,     -0.1029308185,       2.766296557,        1.61487982,       2.701053071
        543,           0,          10,           2.7e-05,             5e-08,      -3.831123191,      -1.170713234,      -1.021600805,       1.532916421,      0.4341432552,       2.301968558
        543,           0,          20,           2.7e-05,             5e-08,       -3.88452887,      -1.192492893,      -1.031772379,       1.486916239,      0.4219246068,       2.031352319
        543,           0,          29,           2.7e-05,             5e-08,      -3.917956012,      -1.204880451,      -1.038863405,       1.458163535,      0.4147913674,       1.799779455
        544,           0,           0,         2.705e-05,             5e-08,      -2.574227592,      0.1137927515,     -0.1028414947,       2.766361543,       1.614785588,       2.700234537
        544,           0,          10,         2.705e-05,             5e-08,      -3.830713828,      -1.170356707,      -1.020997968,       1.533312193,      0.4345928589,       2.301097742
        544,           0,          20,         2.705e-05,             5e-08,      -3.884037307,      -1.192105973,      -1.031158268,       1.487379277,      0.4223860562,       2.030417649
        544,           0,          29,         2.705e-05,             5e-08,      -3.917415536,      -1.204481731,      -1.038244008,       1.458664452,      0.4152564214,       1.798830843
        545,           0,           0,          2.71e-05,             5e-08,       -2.57418908,      0.1137554642,     -0.1027523158,       2.766439642,       1.614698401,       2.699403239
        545,           0,          10,          2.71e-05,             5e-08,      -3.830305195,      -1.170000966,      -1.020396377,       1.533707383,      0.4350415259,       2.300237312
        545,           0,          20,          2.71e-05,             5e-08,      -3.883546633,      -1.191719896,       -1.03054547,       1.487841666,      0.4228464084,       2.029497541
        545,           0,          29,          2.71e-05,             5e-08,       -3.91687604,       -1.20408387,       -1.03762592,       1.459164689,      0.4157202932,       1.797877901
        546,           0,           0,         2.715e-05,             5e-08,      -2.574142568,      0.1137224049,     -0.1026636316,       2.766533338,       1.614617412,       2.698577487
        546,           0,          10,         2.715e-05,             5e-08,      -3.829897287,      -1.169645993,      -1.019796097,        1.53410198,       0.435489006,       2.299399372
